strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
B_4_L_N_E_J	B	4	L	N	E	J	0.0	0.0	0.0	221.66465	0.0	26.005349999999996
B_4_L_N_E_K	B	4	L	N	E	K	200.30995000000001	0.0	0.0	0.0	0.0	23.500049999999998
B_4_L_N_I_J	B	4	L	N	I	J	0.0	0.0	0.0	189.22	0.0	0.0
B_4_L_N_I_K	B	4	L	N	I	K	0.0	0.0	0.0	250.37	0.0	0.0
B_4_L_N_T_N	B	4	L	N	T	N	459.76	0.0	0.0	0.0	0.0	0.0
B_4_L_N_T_O	B	4	L	N	T	O	376.59	0.0	0.0	0.0	0.0	0.0
B_4_L_N_V_N	B	4	L	N	V	N	544.43	0.0	0.0	0.0	0.0	0.0
B_4_L_N_V_O	B	4	L	N	V	O	724.34	0.0	0.0	0.0	0.0	0.0
B_4_L_N_W_J	B	4	L	N	W	J	584.4365	0.0	0.0	0.0	0.0	238.71349999999998
B_4_L_N_W_K	B	4	L	N	W	K	796.336	0.0	0.0	0.0	0.0	325.26399999999995
B_4_L_N_W_N	B	4	L	N	W	N	0.0	0.0	0.0	0.0	179.0549	73.1351
B_4_O_N_E_K	B	4	O	N	E	K	228.9231	0.0	0.0	0.0	0.0	26.8569
B_4_O_N_T_L	B	4	O	N	T	L	0.0	0.0	0.0	310.91	0.0	0.0
B_4_O_N_T_M	B	4	O	N	T	M	339.6	0.0	0.0	0.0	0.0	0.0
B_4_O_N_T_N	B	4	O	N	T	N	832.84	0.0	0.0	0.0	0.0	0.0
B_4_O_N_T_O	B	4	O	N	T	O	221.24	0.0	0.0	0.0	0.0	0.0
B_6_L_N_E_F	B	6	L	N	E	F	0.0	0.0	0.0	211.21	0.0	0.0
B_6_L_N_E_G	B	6	L	N	E	G	0.0	0.0	0.0	192.19	0.0	0.0
B_6_L_N_E_J	B	6	L	N	E	J	0.0	0.0	0.0	495.5615	0.0	58.1385
B_6_L_N_E_K	B	6	L	N	E	K	0.0	0.0	0.0	622.64255	0.0	73.04745
B_6_L_N_E_O	B	6	L	N	E	O	0.0	197.60705	0.0	0.0	0.0	23.182949999999998
B_6_L_N_H_F	B	6	L	N	H	F	0.0	0.0	0.0	1044.92	0.0	0.0
B_6_L_N_H_N	B	6	L	N	H	N	304.26	0.0	0.0	0.0	0.0	0.0
B_6_L_N_I_G	B	6	L	N	I	G	0.0	0.0	0.0	264.16	0.0	0.0
B_6_L_N_I_J	B	6	L	N	I	J	0.0	0.0	0.0	234.46	0.0	0.0
B_6_L_N_I_K	B	6	L	N	I	K	0.0	0.0	0.0	230.47	0.0	0.0
B_6_L_N_I_N	B	6	L	N	I	N	0.0	0.0	0.0	232.68	0.0	0.0
B_6_L_N_T_F	B	6	L	N	T	F	0.0	0.0	0.0	1168.03	0.0	0.0
B_6_L_N_T_N	B	6	L	N	T	N	0.0	0.0	0.0	948.34	0.0	0.0
B_6_L_N_T_O	B	6	L	N	T	O	665.69	0.0	0.0	0.0	0.0	0.0
B_6_L_N_V_N	B	6	L	N	V	N	881.81	0.0	0.0	0.0	0.0	0.0
B_6_L_N_V_O	B	6	L	N	V	O	728.59	0.0	0.0	0.0	0.0	0.0
B_6_L_N_W_F	B	6	L	N	W	F	0.0	0.0	0.0	268.11	0.0	0.0
B_6_L_N_W_G	B	6	L	N	W	G	0.0	0.0	0.0	513.0	0.0	0.0
B_6_L_N_W_J	B	6	L	N	W	J	0.0	0.0	0.0	879.3918	0.0	359.18819999999994
B_6_L_N_W_K	B	6	L	N	W	K	0.0	0.0	0.0	1015.7473000000001	0.0	414.8827
B_6_O_N_E_G	B	6	O	N	E	G	0.0	0.0	0.0	354.11	0.0	0.0
B_6_O_N_E_J	B	6	O	N	E	J	0.0	0.0	0.0	267.13065	0.0	31.339350000000003
B_6_O_N_I_G	B	6	O	N	I	G	0.0	0.0	0.0	215.68	0.0	0.0
B_6_O_N_T_F	B	6	O	N	T	F	0.0	0.0	0.0	377.34	0.0	0.0
B_6_O_N_T_N	B	6	O	N	T	N	0.0	0.0	0.0	753.29	0.0	0.0
B_6_O_N_T_R	B	6	O	N	T	R	464.59	0.0	0.0	0.0	0.0	0.0
B_6_O_N_W_G	B	6	O	N	W	G	0.0	0.0	0.0	621.16	0.0	0.0
I_1_B_N_D_F	I	1	B	N	D	F	6672.841246215224	0.0	0.0	0.0	23776.658753784777	0.0
I_1_B_N_D_J	I	1	B	N	D	J	550.12	0.0	0.0	0.0	0.0	0.0
I_1_B_N_D_K	I	1	B	N	D	K	0.0	0.0	0.0	0.0	2028.68	0.0
I_1_B_N_D_M	I	1	B	N	D	M	166.76	0.0	0.0	0.0	0.0	0.0
I_1_B_N_D_N	I	1	B	N	D	N	521.27	0.0	0.0	0.0	0.0	0.0
I_1_B_N_D_O	I	1	B	N	D	O	3059.07	0.0	0.0	0.0	0.0	0.0
I_1_B_N_E_F	I	1	B	N	E	F	435.18	0.0	0.0	0.0	0.0	0.0
I_1_B_N_E_G	I	1	B	N	E	G	1607.74	0.0	0.0	0.0	0.0	0.0
I_1_B_N_E_K	I	1	B	N	E	K	0.0	0.0	0.0	0.0	3959.6142499999996	464.53574999999995
