var_id	var_name	var_value	var_reduced_cost
1009	x_B,N,O,R,W,L,2	1311.24	0.0
1011	x_B,N,O,R,W,L,4	26.76	0.0
1016	x_B,N,O,R,C,M,3	377.3	0.0
1017	x_B,N,O,R,C,M,4	7.7	0.0
1020	x_B,N,O,R,C,L,1	2352.98	0.0
1023	x_B,N,O,R,C,L,4	48.02	0.0
1025	x_B,N,P,H,W,M,0	88.2	0.0
1029	x_B,N,P,H,W,M,4	1.8	0.0
1031	x_B,N,P,H,W,L,0	240.1	0.0
1035	x_B,N,P,H,W,L,4	4.9	0.0
1037	x_B,N,P,H,C,P,0	54.88	0.0
1041	x_B,N,P,H,C,P,4	1.12	0.0
1043	x_B,N,P,H,C,M,0	132.3	0.0
1047	x_B,N,P,H,C,M,4	2.7	0.0
1052	x_B,N,P,H,C,L,3	468.44	0.0
1053	x_B,N,P,H,C,L,4	9.56	0.0
1058	x_B,N,P,C,C,L,3	76.44	0.0
1059	x_B,N,P,C,C,L,4	1.56	0.0
1064	x_B,N,P,R,P,L,3	75.46	0.0
1065	x_B,N,P,R,P,L,4	1.54	0.0
1070	x_B,N,P,R,D,L,3	63.7	0.0
1071	x_B,N,P,R,D,L,4	1.3	0.0
1076	x_B,N,P,R,W,P,3	60.76	0.0
1077	x_B,N,P,R,W,P,4	1.24	0.0
1082	x_B,N,P,R,W,M,3	215.6	0.0
1083	x_B,N,P,R,W,M,4	4.4	0.0
1088	x_B,N,P,R,W,L,3	727.16	0.0
1089	x_B,N,P,R,W,L,4	14.84	0.0
1094	x_B,N,P,R,C,P,3	70.56	0.0
1095	x_B,N,P,R,C,P,4	1.44	0.0
1097	x_B,N,P,R,C,M,0	316.54	0.0
1101	x_B,N,P,R,C,M,4	6.46	0.0
1106	x_B,N,P,R,C,L,3	1221.08	0.0
1107	x_B,N,P,R,C,L,4	24.92	0.0
1112	x_B,N,P,R,A,L,3	115.64	0.0
1113	x_B,N,P,R,A,L,4	2.36	0.0
1115	x_B,N,S,H,W,S,0	210.7	0.0
1119	x_B,N,S,H,W,S,4	4.3	0.0
1124	x_B,N,S,H,W,P,3	110.74	0.0
1125	x_B,N,S,H,W,P,4	2.2600000000000002	0.0
1130	x_B,N,S,H,W,M,3	201.88	0.0
1131	x_B,N,S,H,W,M,4	4.12	0.0
1134	x_B,N,S,H,W,L,1	954.52	0.0
1137	x_B,N,S,H,W,L,4	19.48	0.0
1139	x_B,N,S,H,C,S,0	106.82	0.0
1143	x_B,N,S,H,C,S,4	2.18	0.0
1148	x_B,N,S,H,C,P,3	63.7	0.0
1149	x_B,N,S,H,C,P,4	1.3	0.0
1152	x_B,N,S,H,C,M,1	287.14	0.0
1155	x_B,N,S,H,C,M,4	5.86	0.0
1158	x_B,N,S,H,C,L,1	1584.66	0.0
1161	x_B,N,S,H,C,L,4	32.34	0.0
1166	x_B,N,S,H,I,L,3	55.86	0.0
1167	x_B,N,S,H,I,L,4	1.1400000000000001	0.0
1172	x_B,N,S,H,L,L,3	101.92	0.0
1173	x_B,N,S,H,L,L,4	2.08	0.0
1178	x_B,N,S,R,P,L,3	632.1	0.0
1179	x_B,N,S,R,P,L,4	12.9	0.0
1184	x_B,N,S,R,D,S,3	64.68	0.0
1185	x_B,N,S,R,D,S,4	1.32	0.0
1190	x_B,N,S,R,D,M,3	206.78	0.0
1191	x_B,N,S,R,D,M,4	4.22	0.0
1193	x_B,N,S,R,D,L,0	485.1	0.0
1197	x_B,N,S,R,D,L,4	9.9	0.0
1201	x_B,N,S,R,W,S,2	534.1	0.0
1203	x_B,N,S,R,W,S,4	10.9	0.0
1208	x_B,N,S,R,W,P,3	643.86	0.0
1209	x_B,N,S,R,W,P,4	13.14	0.0
1214	x_B,N,S,R,W,M,3	784.98	0.0
1215	x_B,N,S,R,W,M,4	16.02	0.0
1220	x_B,N,S,R,W,L,3	4930.38	0.0
1221	x_B,N,S,R,W,L,4	100.62	0.0
1225	x_B,N,S,R,C,S,2	179.34	0.0
1227	x_B,N,S,R,C,S,4	3.66	0.0
