strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
C_A_L_N_CMSF_LARGE	C	A	L	N	CMSF	LARGE	5.0	12	true	
C_A_N_C_CMDF_LARGE	C	A	N	C	CMDF	LARGE	52.0	12	true	
C_A_N_C_CMDF_MEDIUM	C	A	N	C	CMDF	MEDIUM	396.0	9	true	
C_A_N_C_CMDF_SEEDSAP	C	A	N	C	CMDF	SEEDSAP	63.0	1	true	
C_A_N_C_CMDF_SMALL	C	A	N	C	CMDF	SMALL	62.0	4	true	
C_A_N_C_CMDF_VERYLARGE	C	A	N	C	CMDF	VERYLARGE	128.0	12	true	
C_A_N_C_CMES_LARGE	C	A	N	C	CMES	LARGE	360.0	12	true	
C_A_N_C_CMES_MEDIUM	C	A	N	C	CMES	MEDIUM	452.0	9	true	
C_A_N_C_CMES_SEEDSAP	C	A	N	C	CMES	SEEDSAP	10.0	1	true	
C_A_N_C_CMES_SMALL	C	A	N	C	CMES	SMALL	7.0	4	true	
C_A_N_C_CMES_VERYLARGE	C	A	N	C	CMES	VERYLARGE	332.0	12	true	
C_A_N_C_CMGF_LARGE	C	A	N	C	CMGF	LARGE	248.0	12	true	
C_A_N_C_CMGF_MEDIUM	C	A	N	C	CMGF	MEDIUM	42.0	9	true	
C_A_N_C_CMGF_SMALL	C	A	N	C	CMGF	SMALL	47.0	4	true	
C_A_N_C_CMGF_VERYLARGE	C	A	N	C	CMGF	VERYLARGE	109.0	12	true	
C_A_N_C_CMLP_LARGE	C	A	N	C	CMLP	LARGE	36.0	12	true	
C_A_N_C_CMLP_MEDIUM	C	A	N	C	CMLP	MEDIUM	4568.0	9	true	
C_A_N_C_CMLP_SEEDSAP	C	A	N	C	CMLP	SEEDSAP	65.0	1	true	
C_A_N_C_CMLP_SMALL	C	A	N	C	CMLP	SMALL	1729.0	4	true	
C_A_N_C_CMMH_LARGE	C	A	N	C	CMMH	LARGE	12.0	12	true	
C_A_N_C_CMMH_MEDIUM	C	A	N	C	CMMH	MEDIUM	80.0	9	true	
C_A_N_C_CMSF_LARGE	C	A	N	C	CMSF	LARGE	494.0	12	true	
C_A_N_C_CMSF_MEDIUM	C	A	N	C	CMSF	MEDIUM	13855.0	9	true	
C_A_N_C_CMSF_SEEDSAP	C	A	N	C	CMSF	SEEDSAP	10299.0	1	true	
C_A_N_C_CMSF_SMALL	C	A	N	C	CMSF	SMALL	1116.0	4	true	
C_A_N_C_CMSF_VERYLARGE	C	A	N	C	CMSF	VERYLARGE	746.0	12	true	
C_A_N_K_CMDF_LARGE	C	A	N	K	CMDF	LARGE	2011.0	12	true	
C_A_N_K_CMDF_MEDIUM	C	A	N	K	CMDF	MEDIUM	7485.0	9	true	
C_A_N_K_CMDF_SEEDSAP	C	A	N	K	CMDF	SEEDSAP	1484.0	1	true	
C_A_N_K_CMDF_SMALL	C	A	N	K	CMDF	SMALL	1581.0	4	true	
C_A_N_K_CMDF_VERYLARGE	C	A	N	K	CMDF	VERYLARGE	2431.0	12	true	
C_A_N_K_CMES_LARGE	C	A	N	K	CMES	LARGE	27145.0	12	true	
C_A_N_K_CMES_MEDIUM	C	A	N	K	CMES	MEDIUM	13644.0	9	true	
C_A_N_K_CMES_SEEDSAP	C	A	N	K	CMES	SEEDSAP	208.0	1	true	
C_A_N_K_CMES_SMALL	C	A	N	K	CMES	SMALL	783.0	4	true	
C_A_N_K_CMES_VERYLARGE	C	A	N	K	CMES	VERYLARGE	5294.0	12	true	
C_A_N_K_CMGF_LARGE	C	A	N	K	CMGF	LARGE	8297.0	12	true	
C_A_N_K_CMGF_MEDIUM	C	A	N	K	CMGF	MEDIUM	1189.0	9	true	
C_A_N_K_CMGF_SEEDSAP	C	A	N	K	CMGF	SEEDSAP	17.0	1	true	
C_A_N_K_CMGF_SMALL	C	A	N	K	CMGF	SMALL	1235.0	4	true	
C_A_N_K_CMGF_VERYLARGE	C	A	N	K	CMGF	VERYLARGE	1414.0	12	true	
C_A_N_K_CMLP_LARGE	C	A	N	K	CMLP	LARGE	433.0	12	true	
C_A_N_K_CMLP_MEDIUM	C	A	N	K	CMLP	MEDIUM	40224.0	9	true	
C_A_N_K_CMLP_SEEDSAP	C	A	N	K	CMLP	SEEDSAP	1267.0	1	true	
C_A_N_K_CMLP_SMALL	C	A	N	K	CMLP	SMALL	10301.0	4	true	
C_A_N_K_CMLP_VERYLARGE	C	A	N	K	CMLP	VERYLARGE	96.0	12	true	
C_A_N_K_CMMH_LARGE	C	A	N	K	CMMH	LARGE	680.0	12	true	
C_A_N_K_CMMH_MEDIUM	C	A	N	K	CMMH	MEDIUM	3772.0	9	true	
C_A_N_K_CMMH_SMALL	C	A	N	K	CMMH	SMALL	37.0	4	true	
C_A_N_K_CMSF_LARGE	C	A	N	K	CMSF	LARGE	2981.0	12	true	
C_A_N_K_CMSF_MEDIUM	C	A	N	K	CMSF	MEDIUM	32922.0	9	true	
C_A_N_K_CMSF_SEEDSAP	C	A	N	K	CMSF	SEEDSAP	39230.0	1	true	
C_A_N_K_CMSF_SMALL	C	A	N	K	CMSF	SMALL	863.0	4	true	
C_A_N_K_CMSF_VERYLARGE	C	A	N	K	CMSF	VERYLARGE	2186.0	12	true	
C_A_N_L_CMDF_LARGE	C	A	N	L	CMDF	LARGE	852.0	12	true	
C_A_N_L_CMDF_MEDIUM	C	A	N	L	CMDF	MEDIUM	2813.0	9	true	
C_A_N_L_CMDF_SEEDSAP	C	A	N	L	CMDF	SEEDSAP	1024.0	1	true	
C_A_N_L_CMDF_SMALL	C	A	N	L	CMDF	SMALL	1122.0	4	true	
C_A_N_L_CMDF_VERYLARGE	C	A	N	L	CMDF	VERYLARGE	732.0	12	true	
C_A_N_L_CMES_LARGE	C	A	N	L	CMES	LARGE	11016.0	12	true	
C_A_N_L_CMES_MEDIUM	C	A	N	L	CMES	MEDIUM	3706.0	9	true	
C_A_N_L_CMES_SEEDSAP	C	A	N	L	CMES	SEEDSAP	157.0	1	true	
C_A_N_L_CMES_SMALL	C	A	N	L	CMES	SMALL	1208.0	4	true	
C_A_N_L_CMES_VERYLARGE	C	A	N	L	CMES	VERYLARGE	1852.0	12	true	
C_A_N_L_CMGF_LARGE	C	A	N	L	CMGF	LARGE	3930.0	12	true	
C_A_N_L_CMGF_MEDIUM	C	A	N	L	CMGF	MEDIUM	1119.0	9	true	
C_A_N_L_CMGF_SEEDSAP	C	A	N	L	CMGF	SEEDSAP	9.0	1	true	
C_A_N_L_CMGF_SMALL	C	A	N	L	CMGF	SMALL	858.0	4	true	
C_A_N_L_CMGF_VERYLARGE	C	A	N	L	CMGF	VERYLARGE	614.0	12	true	
C_A_N_L_CMLP_LARGE	C	A	N	L	CMLP	LARGE	99.0	12	true	
C_A_N_L_CMLP_MEDIUM	C	A	N	L	CMLP	MEDIUM	15386.0	9	true	
C_A_N_L_CMLP_SEEDSAP	C	A	N	L	CMLP	SEEDSAP	749.0	1	true	
C_A_N_L_CMLP_SMALL	C	A	N	L	CMLP	SMALL	3324.0	4	true	
C_A_N_L_CMLP_VERYLARGE	C	A	N	L	CMLP	VERYLARGE	34.0	12	true	
C_A_N_L_CMMH_LARGE	C	A	N	L	CMMH	LARGE	1062.0	12	true	
C_A_N_L_CMMH_MEDIUM	C	A	N	L	CMMH	MEDIUM	4964.0	9	true	
C_A_N_L_CMMH_SMALL	C	A	N	L	CMMH	SMALL	23.0	4	true	
C_A_N_L_CMSF_LARGE	C	A	N	L	CMSF	LARGE	1223.0	12	true	
C_A_N_L_CMSF_MEDIUM	C	A	N	L	CMSF	MEDIUM	9379.0	9	true	
C_A_N_L_CMSF_SEEDSAP	C	A	N	L	CMSF	SEEDSAP	14076.0	1	true	
C_A_N_L_CMSF_SMALL	C	A	N	L	CMSF	SMALL	468.0	4	true	
C_A_N_L_CMSF_VERYLARGE	C	A	N	L	CMSF	VERYLARGE	996.0	12	true	
C_A_N_N_CMDF_LARGE	C	A	N	N	CMDF	LARGE	39.0	12	true	
C_A_N_N_CMDF_MEDIUM	C	A	N	N	CMDF	MEDIUM	147.0	9	true	
C_A_N_N_CMDF_SEEDSAP	C	A	N	N	CMDF	SEEDSAP	44.0	1	true	
C_A_N_N_CMDF_SMALL	C	A	N	N	CMDF	SMALL	47.0	4	true	
C_A_N_N_CMDF_VERYLARGE	C	A	N	N	CMDF	VERYLARGE	47.0	12	true	
C_A_N_N_CMES_LARGE	C	A	N	N	CMES	LARGE	151.0	12	true	
C_A_N_N_CMES_MEDIUM	C	A	N	N	CMES	MEDIUM	55.0	9	true	
C_A_N_N_CMES_SEEDSAP	C	A	N	N	CMES	SEEDSAP	7.0	1	true	
C_A_N_N_CMES_SMALL	C	A	N	N	CMES	SMALL	11.0	4	true	
C_A_N_N_CMES_VERYLARGE	C	A	N	N	CMES	VERYLARGE	154.0	12	true	
C_A_N_N_CMGF_LARGE	C	A	N	N	CMGF	LARGE	139.0	12	true	
C_A_N_N_CMGF_MEDIUM	C	A	N	N	CMGF	MEDIUM	29.0	9	true	
C_A_N_N_CMGF_SMALL	C	A	N	N	CMGF	SMALL	54.0	4	true	
C_A_N_N_CMGF_VERYLARGE	C	A	N	N	CMGF	VERYLARGE	29.0	12	true	
C_A_N_N_CMLP_LARGE	C	A	N	N	CMLP	LARGE	8.0	12	true	
C_A_N_N_CMLP_MEDIUM	C	A	N	N	CMLP	MEDIUM	1344.0	9	true	
C_A_N_N_CMLP_SEEDSAP	C	A	N	N	CMLP	SEEDSAP	27.0	1	true	
C_A_N_N_CMLP_SMALL	C	A	N	N	CMLP	SMALL	519.0	4	true	
C_A_N_N_CMMH_LARGE	C	A	N	N	CMMH	LARGE	46.0	12	true	
C_A_N_N_CMMH_MEDIUM	C	A	N	N	CMMH	MEDIUM	137.0	9	true	
C_A_N_N_CMSF_LARGE	C	A	N	N	CMSF	LARGE	228.0	12	true	
C_A_N_N_CMSF_MEDIUM	C	A	N	N	CMSF	MEDIUM	2574.0	9	true	
C_A_N_N_CMSF_SEEDSAP	C	A	N	N	CMSF	SEEDSAP	2112.0	1	true	
C_A_N_N_CMSF_SMALL	C	A	N	N	CMSF	SMALL	204.0	4	true	
C_A_N_N_CMSF_VERYLARGE	C	A	N	N	CMSF	VERYLARGE	114.0	12	true	
C_B_L_C_CMDF_LARGE	C	B	L	C	CMDF	LARGE	168.0	12	true	
C_B_L_C_CMDF_MEDIUM	C	B	L	C	CMDF	MEDIUM	185.0	9	true	
C_B_L_C_CMDF_SEEDSAP	C	B	L	C	CMDF	SEEDSAP	83.0	1	true	
C_B_L_C_CMDF_SMALL	C	B	L	C	CMDF	SMALL	239.0	4	true	
C_B_L_C_CMDF_VERYLARGE	C	B	L	C	CMDF	VERYLARGE	40.0	12	true	
C_B_L_C_CMES_LARGE	C	B	L	C	CMES	LARGE	1172.0	12	true	
C_B_L_C_CMES_MEDIUM	C	B	L	C	CMES	MEDIUM	328.0	9	true	
C_B_L_C_CMES_SMALL	C	B	L	C	CMES	SMALL	21.0	4	true	
C_B_L_C_CMES_VERYLARGE	C	B	L	C	CMES	VERYLARGE	354.0	12	true	
C_B_L_C_CMGF_LARGE	C	B	L	C	CMGF	LARGE	3712.0	12	true	
C_B_L_C_CMGF_MEDIUM	C	B	L	C	CMGF	MEDIUM	595.0	9	true	
C_B_L_C_CMGF_SEEDSAP	C	B	L	C	CMGF	SEEDSAP	14.0	1	true	
C_B_L_C_CMGF_SMALL	C	B	L	C	CMGF	SMALL	499.0	4	true	
C_B_L_C_CMGF_VERYLARGE	C	B	L	C	CMGF	VERYLARGE	299.0	12	true	
C_B_L_C_CMLP_LARGE	C	B	L	C	CMLP	LARGE	48.0	12	true	
C_B_L_C_CMLP_MEDIUM	C	B	L	C	CMLP	MEDIUM	1420.0	9	true	
C_B_L_C_CMLP_SEEDSAP	C	B	L	C	CMLP	SEEDSAP	50.0	1	true	
C_B_L_C_CMLP_SMALL	C	B	L	C	CMLP	SMALL	471.0	4	true	
C_B_L_C_CMLP_VERYLARGE	C	B	L	C	CMLP	VERYLARGE	11.0	12	true	
C_B_L_C_CMMH_LARGE	C	B	L	C	CMMH	LARGE	611.0	12	true	
C_B_L_C_CMMH_MEDIUM	C	B	L	C	CMMH	MEDIUM	1511.0	9	true	
C_B_L_C_CMMH_SEEDSAP	C	B	L	C	CMMH	SEEDSAP	6.0	1	true	
C_B_L_C_CMMH_SMALL	C	B	L	C	CMMH	SMALL	25.0	4	true	
C_B_L_C_CMSF_LARGE	C	B	L	C	CMSF	LARGE	1056.0	12	true	
C_B_L_C_CMSF_MEDIUM	C	B	L	C	CMSF	MEDIUM	3597.0	9	true	
C_B_L_C_CMSF_SEEDSAP	C	B	L	C	CMSF	SEEDSAP	1408.0	1	true	
C_B_L_C_CMSF_SMALL	C	B	L	C	CMSF	SMALL	65.0	4	true	
C_B_L_C_CMSF_VERYLARGE	C	B	L	C	CMSF	VERYLARGE	263.0	12	true	
C_B_L_K_CMDF_LARGE	C	B	L	K	CMDF	LARGE	1934.0	12	true	
C_B_L_K_CMDF_MEDIUM	C	B	L	K	CMDF	MEDIUM	4363.0	9	true	
C_B_L_K_CMDF_SEEDSAP	C	B	L	K	CMDF	SEEDSAP	952.0	1	true	
C_B_L_K_CMDF_SMALL	C	B	L	K	CMDF	SMALL	1470.0	4	true	
C_B_L_K_CMDF_VERYLARGE	C	B	L	K	CMDF	VERYLARGE	1427.0	12	true	
C_B_L_K_CMES_LARGE	C	B	L	K	CMES	LARGE	17223.0	12	true	
C_B_L_K_CMES_MEDIUM	C	B	L	K	CMES	MEDIUM	7833.0	9	true	
C_B_L_K_CMES_SEEDSAP	C	B	L	K	CMES	SEEDSAP	200.0	1	true	
C_B_L_K_CMES_SMALL	C	B	L	K	CMES	SMALL	522.0	4	true	
C_B_L_K_CMES_VERYLARGE	C	B	L	K	CMES	VERYLARGE	3994.0	12	true	
C_B_L_K_CMGF_LARGE	C	B	L	K	CMGF	LARGE	11530.0	12	true	
C_B_L_K_CMGF_MEDIUM	C	B	L	K	CMGF	MEDIUM	2801.0	9	true	
C_B_L_K_CMGF_SEEDSAP	C	B	L	K	CMGF	SEEDSAP	43.0	1	true	
C_B_L_K_CMGF_SMALL	C	B	L	K	CMGF	SMALL	1568.0	4	true	
C_B_L_K_CMGF_VERYLARGE	C	B	L	K	CMGF	VERYLARGE	1452.0	12	true	
C_B_L_K_CMLP_LARGE	C	B	L	K	CMLP	LARGE	403.0	12	true	
C_B_L_K_CMLP_MEDIUM	C	B	L	K	CMLP	MEDIUM	24844.0	9	true	
C_B_L_K_CMLP_SEEDSAP	C	B	L	K	CMLP	SEEDSAP	794.0	1	true	
C_B_L_K_CMLP_SMALL	C	B	L	K	CMLP	SMALL	7037.0	4	true	
C_B_L_K_CMLP_VERYLARGE	C	B	L	K	CMLP	VERYLARGE	61.0	12	true	
C_B_L_K_CMMH_LARGE	C	B	L	K	CMMH	LARGE	3832.0	12	true	
C_B_L_K_CMMH_MEDIUM	C	B	L	K	CMMH	MEDIUM	11528.0	9	true	
C_B_L_K_CMMH_SEEDSAP	C	B	L	K	CMMH	SEEDSAP	5.0	1	true	
C_B_L_K_CMMH_SMALL	C	B	L	K	CMMH	SMALL	119.0	4	true	
C_B_L_K_CMSF_LARGE	C	B	L	K	CMSF	LARGE	2051.0	12	true	
C_B_L_K_CMSF_MEDIUM	C	B	L	K	CMSF	MEDIUM	19225.0	9	true	
C_B_L_K_CMSF_SEEDSAP	C	B	L	K	CMSF	SEEDSAP	13130.0	1	true	
C_B_L_K_CMSF_SMALL	C	B	L	K	CMSF	SMALL	229.0	4	true	
C_B_L_K_CMSF_VERYLARGE	C	B	L	K	CMSF	VERYLARGE	894.0	12	true	
C_B_L_L_CMDF_LARGE	C	B	L	L	CMDF	LARGE	844.0	12	true	
C_B_L_L_CMDF_MEDIUM	C	B	L	L	CMDF	MEDIUM	1473.0	9	true	
C_B_L_L_CMDF_SEEDSAP	C	B	L	L	CMDF	SEEDSAP	1137.0	1	true	
C_B_L_L_CMDF_SMALL	C	B	L	L	CMDF	SMALL	1957.0	4	true	
C_B_L_L_CMDF_VERYLARGE	C	B	L	L	CMDF	VERYLARGE	385.0	12	true	
C_B_L_L_CMES_LARGE	C	B	L	L	CMES	LARGE	7445.0	12	true	
C_B_L_L_CMES_MEDIUM	C	B	L	L	CMES	MEDIUM	2281.0	9	true	
C_B_L_L_CMES_SEEDSAP	C	B	L	L	CMES	SEEDSAP	77.0	1	true	
C_B_L_L_CMES_SMALL	C	B	L	L	CMES	SMALL	252.0	4	true	
C_B_L_L_CMES_VERYLARGE	C	B	L	L	CMES	VERYLARGE	956.0	12	true	
C_B_L_L_CMGF_LARGE	C	B	L	L	CMGF	LARGE	9259.0	12	true	
C_B_L_L_CMGF_MEDIUM	C	B	L	L	CMGF	MEDIUM	4744.0	9	true	
C_B_L_L_CMGF_SEEDSAP	C	B	L	L	CMGF	SEEDSAP	135.0	1	true	
C_B_L_L_CMGF_SMALL	C	B	L	L	CMGF	SMALL	5384.0	4	true	
C_B_L_L_CMGF_VERYLARGE	C	B	L	L	CMGF	VERYLARGE	792.0	12	true	
C_B_L_L_CMLP_LARGE	C	B	L	L	CMLP	LARGE	124.0	12	true	
C_B_L_L_CMLP_MEDIUM	C	B	L	L	CMLP	MEDIUM	11968.0	9	true	
C_B_L_L_CMLP_SEEDSAP	C	B	L	L	CMLP	SEEDSAP	699.0	1	true	
C_B_L_L_CMLP_SMALL	C	B	L	L	CMLP	SMALL	3367.0	4	true	
C_B_L_L_CMLP_VERYLARGE	C	B	L	L	CMLP	VERYLARGE	65.0	12	true	
C_B_L_L_CMMH_LARGE	C	B	L	L	CMMH	LARGE	2610.0	12	true	
C_B_L_L_CMMH_MEDIUM	C	B	L	L	CMMH	MEDIUM	11221.0	9	true	
C_B_L_L_CMMH_SMALL	C	B	L	L	CMMH	SMALL	11.0	4	true	
C_B_L_L_CMMH_VERYLARGE	C	B	L	L	CMMH	VERYLARGE	8.0	12	true	
C_B_L_L_CMSF_LARGE	C	B	L	L	CMSF	LARGE	1353.0	12	true	
C_B_L_L_CMSF_MEDIUM	C	B	L	L	CMSF	MEDIUM	5373.0	9	true	
C_B_L_L_CMSF_SEEDSAP	C	B	L	L	CMSF	SEEDSAP	3046.0	1	true	
C_B_L_L_CMSF_SMALL	C	B	L	L	CMSF	SMALL	138.0	4	true	
C_B_L_L_CMSF_VERYLARGE	C	B	L	L	CMSF	VERYLARGE	340.0	12	true	
C_B_L_N_CMDF_LARGE	C	B	L	N	CMDF	LARGE	957.0	12	true	
C_B_L_N_CMDF_MEDIUM	C	B	L	N	CMDF	MEDIUM	1475.0	9	true	
C_B_L_N_CMDF_SEEDSAP	C	B	L	N	CMDF	SEEDSAP	986.0	1	true	
C_B_L_N_CMDF_SMALL	C	B	L	N	CMDF	SMALL	1039.0	4	true	
C_B_L_N_CMDF_VERYLARGE	C	B	L	N	CMDF	VERYLARGE	788.0	12	true	
C_B_L_N_CMES_LARGE	C	B	L	N	CMES	LARGE	2563.0	12	true	
C_B_L_N_CMES_MEDIUM	C	B	L	N	CMES	MEDIUM	475.0	9	true	
C_B_L_N_CMES_SEEDSAP	C	B	L	N	CMES	SEEDSAP	10.0	1	true	
C_B_L_N_CMES_SMALL	C	B	L	N	CMES	SMALL	43.0	4	true	
C_B_L_N_CMES_VERYLARGE	C	B	L	N	CMES	VERYLARGE	406.0	12	true	
C_B_L_N_CMGF_LARGE	C	B	L	N	CMGF	LARGE	6293.0	12	true	
C_B_L_N_CMGF_MEDIUM	C	B	L	N	CMGF	MEDIUM	3302.0	9	true	
C_B_L_N_CMGF_SEEDSAP	C	B	L	N	CMGF	SEEDSAP	213.0	1	true	
C_B_L_N_CMGF_SMALL	C	B	L	N	CMGF	SMALL	1541.0	4	true	
C_B_L_N_CMGF_VERYLARGE	C	B	L	N	CMGF	VERYLARGE	729.0	12	true	
C_B_L_N_CMLP_LARGE	C	B	L	N	CMLP	LARGE	142.0	12	true	
C_B_L_N_CMLP_MEDIUM	C	B	L	N	CMLP	MEDIUM	3652.0	9	true	
C_B_L_N_CMLP_SEEDSAP	C	B	L	N	CMLP	SEEDSAP	731.0	1	true	
C_B_L_N_CMLP_SMALL	C	B	L	N	CMLP	SMALL	555.0	4	true	
C_B_L_N_CMLP_VERYLARGE	C	B	L	N	CMLP	VERYLARGE	35.0	12	true	
C_B_L_N_CMMH_LARGE	C	B	L	N	CMMH	LARGE	4148.0	12	true	
C_B_L_N_CMMH_MEDIUM	C	B	L	N	CMMH	MEDIUM	9693.0	9	true	
C_B_L_N_CMMH_SMALL	C	B	L	N	CMMH	SMALL	70.0	4	true	
C_B_L_N_CMSF_LARGE	C	B	L	N	CMSF	LARGE	862.0	12	true	
C_B_L_N_CMSF_MEDIUM	C	B	L	N	CMSF	MEDIUM	2057.0	9	true	
C_B_L_N_CMSF_SEEDSAP	C	B	L	N	CMSF	SEEDSAP	1899.0	1	true	
C_B_L_N_CMSF_SMALL	C	B	L	N	CMSF	SMALL	62.0	4	true	
C_B_L_N_CMSF_VERYLARGE	C	B	L	N	CMSF	VERYLARGE	256.0	12	true	
C_B_N_C_CMDF_LARGE	C	B	N	C	CMDF	LARGE	97.0	12	true	
C_B_N_C_CMDF_MEDIUM	C	B	N	C	CMDF	MEDIUM	459.0	9	true	
C_B_N_C_CMDF_SEEDSAP	C	B	N	C	CMDF	SEEDSAP	179.0	1	true	
C_B_N_C_CMDF_SMALL	C	B	N	C	CMDF	SMALL	263.0	4	true	
C_B_N_C_CMDF_VERYLARGE	C	B	N	C	CMDF	VERYLARGE	67.0	12	true	
C_B_N_C_CMES_LARGE	C	B	N	C	CMES	LARGE	306.0	12	true	
C_B_N_C_CMES_MEDIUM	C	B	N	C	CMES	MEDIUM	110.0	9	true	
C_B_N_C_CMES_SEEDSAP	C	B	N	C	CMES	SEEDSAP	11.0	1	true	
C_B_N_C_CMES_SMALL	C	B	N	C	CMES	SMALL	18.0	4	true	
C_B_N_C_CMES_VERYLARGE	C	B	N	C	CMES	VERYLARGE	119.0	12	true	
C_B_N_C_CMGF_LARGE	C	B	N	C	CMGF	LARGE	1660.0	12	true	
C_B_N_C_CMGF_MEDIUM	C	B	N	C	CMGF	MEDIUM	597.0	9	true	
C_B_N_C_CMGF_SEEDSAP	C	B	N	C	CMGF	SEEDSAP	20.0	1	true	
C_B_N_C_CMGF_SMALL	C	B	N	C	CMGF	SMALL	412.0	4	true	
C_B_N_C_CMGF_VERYLARGE	C	B	N	C	CMGF	VERYLARGE	188.0	12	true	
C_B_N_C_CMLP_LARGE	C	B	N	C	CMLP	LARGE	26.0	12	true	
C_B_N_C_CMLP_MEDIUM	C	B	N	C	CMLP	MEDIUM	1317.0	9	true	
C_B_N_C_CMLP_SEEDSAP	C	B	N	C	CMLP	SEEDSAP	219.0	1	true	
C_B_N_C_CMLP_SMALL	C	B	N	C	CMLP	SMALL	222.0	4	true	
C_B_N_C_CMLP_VERYLARGE	C	B	N	C	CMLP	VERYLARGE	12.0	12	true	
C_B_N_C_CMMH_LARGE	C	B	N	C	CMMH	LARGE	342.0	12	true	
C_B_N_C_CMMH_MEDIUM	C	B	N	C	CMMH	MEDIUM	760.0	9	true	
C_B_N_C_CMSF_LARGE	C	B	N	C	CMSF	LARGE	122.0	12	true	
C_B_N_C_CMSF_MEDIUM	C	B	N	C	CMSF	MEDIUM	774.0	9	true	
C_B_N_C_CMSF_SEEDSAP	C	B	N	C	CMSF	SEEDSAP	240.0	1	true	
C_B_N_C_CMSF_SMALL	C	B	N	C	CMSF	SMALL	54.0	4	true	
C_B_N_C_CMSF_VERYLARGE	C	B	N	C	CMSF	VERYLARGE	21.0	12	true	
C_B_N_K_CMDF_LARGE	C	B	N	K	CMDF	LARGE	315.0	12	true	
C_B_N_K_CMDF_MEDIUM	C	B	N	K	CMDF	MEDIUM	1157.0	9	true	
C_B_N_K_CMDF_SEEDSAP	C	B	N	K	CMDF	SEEDSAP	364.0	1	true	
C_B_N_K_CMDF_SMALL	C	B	N	K	CMDF	SMALL	609.0	4	true	
C_B_N_K_CMDF_VERYLARGE	C	B	N	K	CMDF	VERYLARGE	205.0	12	true	
C_B_N_K_CMES_LARGE	C	B	N	K	CMES	LARGE	4729.0	12	true	
C_B_N_K_CMES_MEDIUM	C	B	N	K	CMES	MEDIUM	2739.0	9	true	
C_B_N_K_CMES_SEEDSAP	C	B	N	K	CMES	SEEDSAP	119.0	1	true	
C_B_N_K_CMES_SMALL	C	B	N	K	CMES	SMALL	243.0	4	true	
C_B_N_K_CMES_VERYLARGE	C	B	N	K	CMES	VERYLARGE	389.0	12	true	
C_B_N_K_CMGF_LARGE	C	B	N	K	CMGF	LARGE	2957.0	12	true	
C_B_N_K_CMGF_MEDIUM	C	B	N	K	CMGF	MEDIUM	1500.0	9	true	
C_B_N_K_CMGF_SEEDSAP	C	B	N	K	CMGF	SEEDSAP	83.0	1	true	
C_B_N_K_CMGF_SMALL	C	B	N	K	CMGF	SMALL	837.0	4	true	
C_B_N_K_CMGF_VERYLARGE	C	B	N	K	CMGF	VERYLARGE	206.0	12	true	
C_B_N_K_CMLP_LARGE	C	B	N	K	CMLP	LARGE	124.0	12	true	
C_B_N_K_CMLP_MEDIUM	C	B	N	K	CMLP	MEDIUM	9883.0	9	true	
C_B_N_K_CMLP_SEEDSAP	C	B	N	K	CMLP	SEEDSAP	1204.0	1	true	
C_B_N_K_CMLP_SMALL	C	B	N	K	CMLP	SMALL	1149.0	4	true	
C_B_N_K_CMLP_VERYLARGE	C	B	N	K	CMLP	VERYLARGE	27.0	12	true	
C_B_N_K_CMMH_LARGE	C	B	N	K	CMMH	LARGE	1331.0	12	true	
C_B_N_K_CMMH_MEDIUM	C	B	N	K	CMMH	MEDIUM	4260.0	9	true	
C_B_N_K_CMMH_SMALL	C	B	N	K	CMMH	SMALL	26.0	4	true	
C_B_N_K_CMMH_VERYLARGE	C	B	N	K	CMMH	VERYLARGE	15.0	12	true	
C_B_N_K_CMSF_LARGE	C	B	N	K	CMSF	LARGE	765.0	12	true	
C_B_N_K_CMSF_MEDIUM	C	B	N	K	CMSF	MEDIUM	4330.0	9	true	
C_B_N_K_CMSF_SEEDSAP	C	B	N	K	CMSF	SEEDSAP	1459.0	1	true	
C_B_N_K_CMSF_SMALL	C	B	N	K	CMSF	SMALL	77.0	4	true	
C_B_N_K_CMSF_VERYLARGE	C	B	N	K	CMSF	VERYLARGE	84.0	12	true	
C_B_N_L_CMDF_LARGE	C	B	N	L	CMDF	LARGE	349.0	12	true	
C_B_N_L_CMDF_MEDIUM	C	B	N	L	CMDF	MEDIUM	341.0	9	true	
C_B_N_L_CMDF_SEEDSAP	C	B	N	L	CMDF	SEEDSAP	225.0	1	true	
C_B_N_L_CMDF_SMALL	C	B	N	L	CMDF	SMALL	273.0	4	true	
C_B_N_L_CMDF_VERYLARGE	C	B	N	L	CMDF	VERYLARGE	158.0	12	true	
C_B_N_L_CMES_LARGE	C	B	N	L	CMES	LARGE	1421.0	12	true	
C_B_N_L_CMES_MEDIUM	C	B	N	L	CMES	MEDIUM	641.0	9	true	
C_B_N_L_CMES_SMALL	C	B	N	L	CMES	SMALL	33.0	4	true	
C_B_N_L_CMES_VERYLARGE	C	B	N	L	CMES	VERYLARGE	175.0	12	true	
C_B_N_L_CMGF_LARGE	C	B	N	L	CMGF	LARGE	1059.0	12	true	
C_B_N_L_CMGF_MEDIUM	C	B	N	L	CMGF	MEDIUM	152.0	9	true	
C_B_N_L_CMGF_SMALL	C	B	N	L	CMGF	SMALL	158.0	4	true	
C_B_N_L_CMGF_VERYLARGE	C	B	N	L	CMGF	VERYLARGE	165.0	12	true	
