strata_id	layer1	layer2	layer3	layer4	layer5	layer6	area	age_class	model_strata	
MG_l_2_L_F_N	MG	l	2	L	F	N	1531.0	6	true	
MG_l_2_L_F_O	MG	l	2	L	F	O	3463.0	6	true	
MG_l_2_L_F_Q	MG	l	2	L	F	Q	28.0	10	true	
MG_l_2_L_F_R	MG	l	2	L	F	R	308.0	10	true	
MG_l_2_L_F_S	MG	l	2	L	F	S	518.0	10	true	
MG_l_2_L_G_G	MG	l	2	L	G	G	70.0	1	true	
MG_l_2_L_G_H	MG	l	2	L	G	H	57.0	3	true	
MG_l_2_L_G_I	MG	l	2	L	G	I	73.0	3	true	
MG_l_2_L_G_J	MG	l	2	L	G	J	77.0	3	true	
MG_l_2_L_G_K	MG	l	2	L	G	K	146.0	3	true	
MG_l_2_L_G_N	MG	l	2	L	G	N	206.0	6	true	
MG_l_2_L_G_O	MG	l	2	L	G	O	1210.0	6	true	
MG_l_2_L_H_F	MG	l	2	L	H	F	17.0	1	true	
MG_l_2_L_H_H	MG	l	2	L	H	H	65.0	3	true	
MG_l_2_L_H_I	MG	l	2	L	H	I	65.0	3	true	
MG_l_2_L_H_J	MG	l	2	L	H	J	87.0	3	true	
MG_l_2_L_H_K	MG	l	2	L	H	K	50.0	3	true	
MG_l_2_L_H_M	MG	l	2	L	H	M	127.0	6	true	
MG_l_2_L_H_N	MG	l	2	L	H	N	511.0	6	true	
MG_l_2_L_H_O	MG	l	2	L	H	O	2520.0	6	true	
MG_l_2_L_H_S	MG	l	2	L	H	S	100.0	10	true	
MG_l_2_L_I_G	MG	l	2	L	I	G	338.0	1	true	
MG_l_2_L_I_H	MG	l	2	L	I	H	37.0	3	true	
MG_l_2_L_I_I	MG	l	2	L	I	I	102.0	3	true	
MG_l_2_L_I_J	MG	l	2	L	I	J	230.0	3	true	
MG_l_2_L_I_K	MG	l	2	L	I	K	1012.0	3	true	
MG_l_2_L_I_M	MG	l	2	L	I	M	165.0	6	true	
MG_l_2_L_I_N	MG	l	2	L	I	N	1006.0	6	true	
MG_l_2_L_I_O	MG	l	2	L	I	O	4999.0	6	true	
MG_l_2_L_I_R	MG	l	2	L	I	R	36.0	10	true	
MG_l_2_L_I_S	MG	l	2	L	I	S	121.0	10	true	
MG_l_2_O_D_F	MG	l	2	O	D	F	80.0	1	true	
MG_l_2_O_D_H	MG	l	2	O	D	H	372.0	3	true	
MG_l_2_O_D_I	MG	l	2	O	D	I	169.0	3	true	
MG_l_2_O_D_J	MG	l	2	O	D	J	98.0	3	true	
MG_l_2_O_D_K	MG	l	2	O	D	K	33.0	3	true	
MG_l_2_O_D_M	MG	l	2	O	D	M	182.0	6	true	
MG_l_2_O_D_N	MG	l	2	O	D	N	495.0	6	true	
MG_l_2_O_D_O	MG	l	2	O	D	O	812.0	6	true	
MG_l_2_O_D_S	MG	l	2	O	D	S	31.0	10	true	
MG_l_2_O_E_G	MG	l	2	O	E	G	11.0	1	true	
MG_l_2_O_E_J	MG	l	2	O	E	J	21.0	3	true	
MG_l_2_O_E_K	MG	l	2	O	E	K	32.0	3	true	
MG_l_2_O_E_O	MG	l	2	O	E	O	36.0	6	true	
MG_l_2_O_F_K	MG	l	2	O	F	K	24.0	3	true	
MG_l_2_O_F_M	MG	l	2	O	F	M	20.0	6	true	
MG_l_2_O_F_N	MG	l	2	O	F	N	81.0	6	true	
MG_l_2_O_F_O	MG	l	2	O	F	O	348.0	6	true	
MG_l_2_O_G_F	MG	l	2	O	G	F	25.0	1	true	
MG_l_2_O_G_G	MG	l	2	O	G	G	464.0	1	true	
MG_l_2_O_G_I	MG	l	2	O	G	I	29.0	3	true	
MG_l_2_O_G_J	MG	l	2	O	G	J	114.0	3	true	
MG_l_2_O_G_K	MG	l	2	O	G	K	253.0	3	true	
MG_l_2_O_G_O	MG	l	2	O	G	O	186.0	6	true	
MG_l_2_O_H_F	MG	l	2	O	H	F	81.0	1	true	
MG_l_2_O_H_I	MG	l	2	O	H	I	62.0	3	true	
MG_l_2_O_H_M	MG	l	2	O	H	M	52.0	6	true	
MG_l_2_O_H_N	MG	l	2	O	H	N	35.0	6	true	
MG_l_2_O_H_O	MG	l	2	O	H	O	221.0	6	true	
MG_l_2_O_I_G	MG	l	2	O	I	G	30.0	1	true	
MG_l_2_O_I_H	MG	l	2	O	I	H	57.0	3	true	
MG_l_2_O_I_I	MG	l	2	O	I	I	204.0	3	true	
MG_l_2_O_I_J	MG	l	2	O	I	J	44.0	3	true	
MG_l_2_O_I_K	MG	l	2	O	I	K	22.0	3	true	
MG_l_2_O_I_L	MG	l	2	O	I	L	33.0	6	true	
MG_l_2_O_I_M	MG	l	2	O	I	M	266.0	6	true	
MG_l_2_O_I_N	MG	l	2	O	I	N	681.0	6	true	
MG_l_2_O_I_O	MG	l	2	O	I	O	1286.0	6	true	
MG_l_2_O_I_S	MG	l	2	O	I	S	10.0	10	true	
MG_l_3_B_F_H	MG	l	3	B	F	H	14.0	3	true	
MG_l_3_B_F_O	MG	l	3	B	F	O	25.0	6	true	
MG_l_3_B_G_K	MG	l	3	B	G	K	10.0	3	true	
MG_l_3_B_I_H	MG	l	3	B	I	H	16.0	3	true	
MG_l_3_B_I_K	MG	l	3	B	I	K	38.0	3	true	
MG_l_3_B_I_M	MG	l	3	B	I	M	12.0	6	true	
MG_l_3_B_I_O	MG	l	3	B	I	O	23.0	6	true	
MG_l_3_G_D_H	MG	l	3	G	D	H	30.0	3	true	
MG_l_3_G_D_N	MG	l	3	G	D	N	17.0	6	true	
MG_l_3_G_G_H	MG	l	3	G	G	H	21.0	3	true	
MG_l_3_G_I_F	MG	l	3	G	I	F	12.0	1	true	
MG_l_3_G_I_H	MG	l	3	G	I	H	37.0	3	true	
MG_l_3_G_I_I	MG	l	3	G	I	I	37.0	3	true	
MG_l_3_G_I_K	MG	l	3	G	I	K	61.0	3	true	
MG_l_3_G_I_M	MG	l	3	G	I	M	31.0	6	true	
MG_l_3_G_I_N	MG	l	3	G	I	N	32.0	6	true	
MG_l_3_G_I_O	MG	l	3	G	I	O	124.0	6	true	
MG_l_3_L_D_I	MG	l	3	L	D	I	15.0	3	true	
MG_l_3_L_D_K	MG	l	3	L	D	K	34.0	3	true	
MG_l_3_L_D_M	MG	l	3	L	D	M	20.0	6	true	
MG_l_3_L_D_O	MG	l	3	L	D	O	46.0	6	true	
MG_l_3_L_D_S	MG	l	3	L	D	S	18.0	10	true	
MG_l_3_L_F_H	MG	l	3	L	F	H	31.0	3	true	
MG_l_3_L_F_K	MG	l	3	L	F	K	22.0	3	true	
MG_l_3_L_F_M	MG	l	3	L	F	M	33.0	6	true	
MG_l_3_L_F_N	MG	l	3	L	F	N	33.0	6	true	
MG_l_3_L_F_O	MG	l	3	L	F	O	86.0	6	true	
MG_l_3_L_F_R	MG	l	3	L	F	R	17.0	10	true	
MG_l_3_L_G_K	MG	l	3	L	G	K	36.0	3	true	
MG_l_3_L_G_O	MG	l	3	L	G	O	29.0	6	true	
MG_l_3_L_I_G	MG	l	3	L	I	G	16.0	1	true	
MG_l_3_L_I_J	MG	l	3	L	I	J	22.0	3	true	
MG_l_3_L_I_K	MG	l	3	L	I	K	215.0	3	true	
MG_l_3_L_I_O	MG	l	3	L	I	O	120.0	6	true	
MG_l_3_O_D_F	MG	l	3	O	D	F	14.0	1	true	
MG_l_3_O_D_H	MG	l	3	O	D	H	31.0	3	true	
MG_l_3_O_D_K	MG	l	3	O	D	K	14.0	3	true	
MG_l_3_O_D_M	MG	l	3	O	D	M	35.0	6	true	
MG_l_3_O_D_O	MG	l	3	O	D	O	89.0	6	true	
MG_l_3_O_F_O	MG	l	3	O	F	O	21.0	6	true	
MG_l_3_O_G_F	MG	l	3	O	G	F	28.0	1	true	
MG_l_3_O_G_G	MG	l	3	O	G	G	33.0	1	true	
MG_l_3_O_G_I	MG	l	3	O	G	I	39.0	3	true	
MG_l_3_O_G_J	MG	l	3	O	G	J	37.0	3	true	
MG_l_3_O_G_K	MG	l	3	O	G	K	132.0	3	true	
MG_l_3_O_G_O	MG	l	3	O	G	O	100.0	6	true	
MG_l_3_O_H_F	MG	l	3	O	H	F	21.0	1	true	
MG_l_3_O_I_K	MG	l	3	O	I	K	18.0	3	true	
MG_l_3_O_I_O	MG	l	3	O	I	O	56.0	6	true	
MG_l_4_B_F_N	MG	l	4	B	F	N	21.0	6	true	
MG_l_4_B_G_K	MG	l	4	B	G	K	17.0	3	true	
MG_l_4_B_H_J	MG	l	4	B	H	J	25.0	3	true	
MG_l_4_B_H_O	MG	l	4	B	H	O	18.0	6	true	
MG_l_4_B_I_J	MG	l	4	B	I	J	23.0	3	true	
MG_l_4_B_I_O	MG	l	4	B	I	O	31.0	6	true	
MG_l_4_G_D_O	MG	l	4	G	D	O	38.0	6	true	
MG_l_4_G_D_S	MG	l	4	G	D	S	30.0	10	true	
MG_l_4_G_E_O	MG	l	4	G	E	O	20.0	6	true	
MG_l_4_G_I_G	MG	l	4	G	I	G	109.0	1	true	
MG_l_4_G_I_H	MG	l	4	G	I	H	48.0	3	true	
MG_l_4_G_I_I	MG	l	4	G	I	I	117.0	3	true	
MG_l_4_G_I_J	MG	l	4	G	I	J	120.0	3	true	
MG_l_4_G_I_K	MG	l	4	G	I	K	188.0	3	true	
MG_l_4_G_I_M	MG	l	4	G	I	M	68.0	6	true	
MG_l_4_G_I_N	MG	l	4	G	I	N	134.0	6	true	
MG_l_4_G_I_O	MG	l	4	G	I	O	265.0	6	true	
MG_l_4_L_D_K	MG	l	4	L	D	K	19.0	3	true	
MG_l_4_L_D_M	MG	l	4	L	D	M	32.0	6	true	
MG_l_4_L_D_O	MG	l	4	L	D	O	50.0	6	true	
MG_l_4_L_F_H	MG	l	4	L	F	H	22.0	3	true	
MG_l_4_L_F_K	MG	l	4	L	F	K	41.0	3	true	
MG_l_4_L_F_M	MG	l	4	L	F	M	20.0	6	true	
MG_l_4_L_F_O	MG	l	4	L	F	O	71.0	6	true	
MG_l_4_L_G_K	MG	l	4	L	G	K	38.0	3	true	
MG_l_4_L_G_O	MG	l	4	L	G	O	36.0	6	true	
MG_l_4_L_I_G	MG	l	4	L	I	G	24.0	1	true	
MG_l_4_L_I_I	MG	l	4	L	I	I	23.0	3	true	
MG_l_4_L_I_J	MG	l	4	L	I	J	48.0	3	true	
MG_l_4_L_I_K	MG	l	4	L	I	K	621.0	3	true	
MG_l_4_L_I_O	MG	l	4	L	I	O	136.0	6	true	
MG_l_4_O_D_F	MG	l	4	O	D	F	30.0	1	true	
MG_l_4_O_D_K	MG	l	4	O	D	K	10.0	3	true	
MG_l_4_O_D_O	MG	l	4	O	D	O	21.0	6	true	
MG_l_4_O_F_N	MG	l	4	O	F	N	10.0	6	true	
MG_l_4_O_G_F	MG	l	4	O	G	F	43.0	1	true	
MG_l_4_O_G_H	MG	l	4	O	G	H	22.0	3	true	
MG_l_4_O_G_J	MG	l	4	O	G	J	32.0	3	true	
MG_l_4_O_G_K	MG	l	4	O	G	K	318.0	3	true	
MG_l_4_O_G_O	MG	l	4	O	G	O	62.0	6	true	
MG_l_4_O_H_F	MG	l	4	O	H	F	31.0	1	true	
MG_l_4_O_I_I	MG	l	4	O	I	I	20.0	3	true	
MG_l_4_O_I_J	MG	l	4	O	I	J	67.0	3	true	
MG_l_4_O_I_K	MG	l	4	O	I	K	51.0	3	true	
MG_l_4_O_I_M	MG	l	4	O	I	M	13.0	6	true	
MG_l_4_O_I_N	MG	l	4	O	I	N	65.0	6	true	
MG_l_4_O_I_O	MG	l	4	O	I	O	152.0	6	true	
PR_C_1_O_C_L	PR	C	1	O	C	L	11.0	6	true	
PR_C_1_O_D_F	PR	C	1	O	D	F	22.0	1	true	
PR_C_1_O_D_H	PR	C	1	O	D	H	10.0	3	true	
PR_C_1_U_D_F	PR	C	1	U	D	F	48.0	1	true	
PR_C_2_G_D_F	PR	C	2	G	D	F	46.0	1	true	
PR_C_2_O_D_F	PR	C	2	O	D	F	166.0	1	true	
PR_C_2_O_D_H	PR	C	2	O	D	H	38.0	3	true	
PR_C_2_O_D_J	PR	C	2	O	D	J	51.0	3	true	
PR_C_2_O_D_M	PR	C	2	O	D	M	100.0	6	true	
PR_C_2_O_D_N	PR	C	2	O	D	N	367.0	6	true	
PR_C_2_O_D_O	PR	C	2	O	D	O	105.0	6	true	
PR_C_2_O_E_G	PR	C	2	O	E	G	12.0	1	true	
PR_C_2_O_E_K	PR	C	2	O	E	K	18.0	3	true	
PR_C_2_O_H_F	PR	C	2	O	H	F	26.0	1	true	
PR_C_2_U_D_F	PR	C	2	U	D	F	67.0	1	true	
PR_C_2_U_D_H	PR	C	2	U	D	H	10.0	3	true	
PR_C_2_U_D_M	PR	C	2	U	D	M	36.0	6	true	
PR_C_2_U_D_N	PR	C	2	U	D	N	35.0	6	true	
PR_C_2_U_D_O	PR	C	2	U	D	O	40.0	6	true	
PR_C_2_U_F_M	PR	C	2	U	F	M	10.0	6	true	
PR_C_5_G_C_H	PR	C	5	G	C	H	55.0	3	true	
PR_C_5_G_C_I	PR	C	5	G	C	I	30.0	3	true	
PR_C_5_G_C_L	PR	C	5	G	C	L	34.0	6	true	
PR_C_5_G_C_M	PR	C	5	G	C	M	31.0	6	true	
PR_C_5_G_C_N	PR	C	5	G	C	N	61.0	6	true	
PR_C_5_G_C_O	PR	C	5	G	C	O	54.0	6	true	
PR_C_5_G_D_H	PR	C	5	G	D	H	83.0	3	true	
PR_C_5_G_D_J	PR	C	5	G	D	J	49.0	3	true	
PR_C_5_G_D_K	PR	C	5	G	D	K	243.0	3	true	
PR_C_5_G_D_L	PR	C	5	G	D	L	238.0	6	true	
PR_C_5_G_D_M	PR	C	5	G	D	M	251.0	6	true	
PR_C_5_G_D_N	PR	C	5	G	D	N	724.0	6	true	
PR_C_5_G_D_O	PR	C	5	G	D	O	867.0	6	true	
PR_C_5_G_E_J	PR	C	5	G	E	J	63.0	3	true	
PR_C_5_G_E_K	PR	C	5	G	E	K	308.0	3	true	
PR_C_5_G_E_L	PR	C	5	G	E	L	51.0	6	true	
PR_C_5_G_E_N	PR	C	5	G	E	N	110.0	6	true	
PR_C_5_G_E_O	PR	C	5	G	E	O	186.0	6	true	
PR_C_5_G_G_K	PR	C	5	G	G	K	195.0	3	true	
PR_C_5_G_G_N	PR	C	5	G	G	N	59.0	6	true	
PR_C_5_G_G_O	PR	C	5	G	G	O	175.0	6	true	
PR_C_5_O_C_H	PR	C	5	O	C	H	161.0	3	true	
PR_C_5_O_C_I	PR	C	5	O	C	I	23.0	3	true	
PR_C_5_O_C_J	PR	C	5	O	C	J	15.0	3	true	
PR_C_5_O_C_L	PR	C	5	O	C	L	67.0	6	true	
PR_C_5_O_C_M	PR	C	5	O	C	M	67.0	6	true	
PR_C_5_O_C_N	PR	C	5	O	C	N	18.0	6	true	
PR_C_5_O_D_H	PR	C	5	O	D	H	115.0	3	true	
PR_C_5_O_D_I	PR	C	5	O	D	I	59.0	3	true	
PR_C_5_O_D_J	PR	C	5	O	D	J	138.0	3	true	
PR_C_5_O_D_K	PR	C	5	O	D	K	122.0	3	true	
PR_C_5_O_D_L	PR	C	5	O	D	L	378.0	6	true	
PR_C_5_O_D_M	PR	C	5	O	D	M	232.0	6	true	
PR_C_5_O_D_N	PR	C	5	O	D	N	1495.0	6	true	
PR_C_5_O_D_O	PR	C	5	O	D	O	819.0	6	true	
PR_C_5_O_D_R	PR	C	5	O	D	R	15.0	10	true	
PR_C_5_O_E_G	PR	C	5	O	E	G	16.0	1	true	
PR_C_5_O_E_H	PR	C	5	O	E	H	65.0	3	true	
PR_C_5_O_E_I	PR	C	5	O	E	I	24.0	3	true	
PR_C_5_O_E_J	PR	C	5	O	E	J	111.0	3	true	
PR_C_5_O_E_K	PR	C	5	O	E	K	177.0	3	true	
PR_C_5_O_E_L	PR	C	5	O	E	L	49.0	6	true	
PR_C_5_O_E_N	PR	C	5	O	E	N	74.0	6	true	
PR_C_5_O_E_O	PR	C	5	O	E	O	39.0	6	true	
PR_C_5_O_G_G	PR	C	5	O	G	G	39.0	1	true	
PR_C_5_O_G_H	PR	C	5	O	G	H	44.0	3	true	
PR_C_5_O_G_I	PR	C	5	O	G	I	28.0	3	true	
PR_C_5_O_G_J	PR	C	5	O	G	J	49.0	3	true	
PR_C_5_O_G_K	PR	C	5	O	G	K	132.0	3	true	
PR_C_5_O_G_L	PR	C	5	O	G	L	15.0	6	true	
PR_C_5_O_G_N	PR	C	5	O	G	N	95.0	6	true	
PR_C_5_O_G_O	PR	C	5	O	G	O	234.0	6	true	
PR_C_5_U_D_G	PR	C	5	U	D	G	11.0	1	true	
PR_C_5_U_D_H	PR	C	5	U	D	H	53.0	3	true	
PR_C_5_U_D_J	PR	C	5	U	D	J	41.0	3	true	
PR_C_5_U_D_K	PR	C	5	U	D	K	56.0	3	true	
PR_C_5_U_D_L	PR	C	5	U	D	L	106.0	6	true	
PR_C_5_U_D_M	PR	C	5	U	D	M	101.0	6	true	
PR_C_5_U_D_N	PR	C	5	U	D	N	1146.0	6	true	
PR_C_5_U_D_O	PR	C	5	U	D	O	739.0	6	true	
PR_C_5_U_E_H	PR	C	5	U	E	H	35.0	3	true	
PR_C_5_U_E_J	PR	C	5	U	E	J	22.0	3	true	
PR_C_5_U_E_K	PR	C	5	U	E	K	58.0	3	true	
PR_C_5_U_E_L	PR	C	5	U	E	L	43.0	6	true	
PR_C_5_U_E_N	PR	C	5	U	E	N	136.0	6	true	
PR_C_5_U_E_O	PR	C	5	U	E	O	87.0	6	true	
PR_C_5_U_F_I	PR	C	5	U	F	I	12.0	3	true	
PR_C_5_U_F_J	PR	C	5	U	F	J	40.0	3	true	
PR_C_5_U_F_L	PR	C	5	U	F	L	54.0	6	true	
PR_C_5_U_F_N	PR	C	5	U	F	N	431.0	6	true	
PR_C_5_U_F_O	PR	C	5	U	F	O	221.0	6	true	
PR_C_5_U_G_N	PR	C	5	U	G	N	24.0	6	true	
PR_C_5_U_G_O	PR	C	5	U	G	O	28.0	6	true	
PR_C_5_U_H_M	PR	C	5	U	H	M	14.0	6	true	
PR_C_5_U_H_N	PR	C	5	U	H	N	119.0	6	true	
PR_C_5_U_I_I	PR	C	5	U	I	I	12.0	3	true	
PR_C_5_U_I_J	PR	C	5	U	I	J	21.0	3	true	
PR_C_5_U_I_K	PR	C	5	U	I	K	26.0	3	true	
PR_C_5_U_I_N	PR	C	5	U	I	N	117.0	6	true	
PR_C_5_U_I_O	PR	C	5	U	I	O	78.0	6	true	
PR_C_5_W_D_H	PR	C	5	W	D	H	41.0	3	true	
PR_C_5_W_D_K	PR	C	5	W	D	K	33.0	3	true	
PR_C_5_W_D_L	PR	C	5	W	D	L	79.0	6	true	
PR_C_5_W_D_M	PR	C	5	W	D	M	58.0	6	true	
PR_C_5_W_D_N	PR	C	5	W	D	N	384.0	6	true	
PR_C_5_W_D_O	PR	C	5	W	D	O	421.0	6	true	
PR_C_5_W_E_J	PR	C	5	W	E	J	20.0	3	true	
PR_C_5_W_E_K	PR	C	5	W	E	K	52.0	3	true	
PR_C_5_W_E_N	PR	C	5	W	E	N	62.0	6	true	
PR_C_5_W_F_M	PR	C	5	W	F	M	33.0	6	true	
PR_C_5_W_F_N	PR	C	5	W	F	N	92.0	6	true	
PR_C_5_W_F_O	PR	C	5	W	F	O	80.0	6	true	
PR_C_5_W_G_N	PR	C	5	W	G	N	20.0	6	true	
PR_C_5_W_G_O	PR	C	5	W	G	O	54.0	6	true	
PR_C_5_W_I_J	PR	C	5	W	I	J	29.0	3	true	
PR_C_5_W_I_K	PR	C	5	W	I	K	86.0	3	true	
PR_C_5_W_I_N	PR	C	5	W	I	N	28.0	6	true	
PR_C_5_W_I_O	PR	C	5	W	I	O	157.0	6	true	
PR_C_6_G_C_I	PR	C	6	G	C	I	11.0	3	true	
PR_C_6_G_C_K	PR	C	6	G	C	K	12.0	3	true	
PR_C_6_G_D_F	PR	C	6	G	D	F	301.0	1	true	
PR_C_6_G_D_G	PR	C	6	G	D	G	31.0	1	true	
PR_C_6_G_D_H	PR	C	6	G	D	H	72.0	3	true	
PR_C_6_G_D_J	PR	C	6	G	D	J	40.0	3	true	
PR_C_6_G_D_K	PR	C	6	G	D	K	86.0	3	true	
PR_C_6_G_D_L	PR	C	6	G	D	L	244.0	6	true	
PR_C_6_G_D_M	PR	C	6	G	D	M	195.0	6	true	
PR_C_6_G_D_N	PR	C	6	G	D	N	521.0	6	true	
PR_C_6_G_D_O	PR	C	6	G	D	O	578.0	6	true	
PR_C_6_G_D_R	PR	C	6	G	D	R	15.0	10	true	
PR_C_6_G_E_H	PR	C	6	G	E	H	27.0	3	true	
PR_C_6_G_E_J	PR	C	6	G	E	J	181.0	3	true	
PR_C_6_G_E_K	PR	C	6	G	E	K	482.0	3	true	
PR_C_6_G_E_L	PR	C	6	G	E	L	55.0	6	true	
PR_C_6_G_E_M	PR	C	6	G	E	M	28.0	6	true	
PR_C_6_G_E_N	PR	C	6	G	E	N	252.0	6	true	
PR_C_6_G_E_O	PR	C	6	G	E	O	549.0	6	true	
PR_C_6_G_G_H	PR	C	6	G	G	H	43.0	3	true	
PR_C_6_G_G_J	PR	C	6	G	G	J	138.0	3	true	
PR_C_6_G_G_K	PR	C	6	G	G	K	499.0	3	true	
PR_C_6_G_G_L	PR	C	6	G	G	L	34.0	6	true	
PR_C_6_G_G_N	PR	C	6	G	G	N	206.0	6	true	
PR_C_6_G_G_O	PR	C	6	G	G	O	967.0	6	true	
PR_C_6_O_C_H	PR	C	6	O	C	H	21.0	3	true	
PR_C_6_O_C_N	PR	C	6	O	C	N	23.0	6	true	
PR_C_6_O_D_F	PR	C	6	O	D	F	1738.0	1	true	
PR_C_6_O_D_H	PR	C	6	O	D	H	68.0	3	true	
PR_C_6_O_D_I	PR	C	6	O	D	I	138.0	3	true	
PR_C_6_O_D_J	PR	C	6	O	D	J	80.0	3	true	
PR_C_6_O_D_K	PR	C	6	O	D	K	141.0	3	true	
PR_C_6_O_D_L	PR	C	6	O	D	L	195.0	6	true	
PR_C_6_O_D_M	PR	C	6	O	D	M	335.0	6	true	
PR_C_6_O_D_N	PR	C	6	O	D	N	917.0	6	true	
PR_C_6_O_D_O	PR	C	6	O	D	O	500.0	6	true	
PR_C_6_O_D_R	PR	C	6	O	D	R	12.0	10	true	
PR_C_6_O_E_H	PR	C	6	O	E	H	119.0	3	true	
PR_C_6_O_E_I	PR	C	6	O	E	I	69.0	3	true	
PR_C_6_O_E_J	PR	C	6	O	E	J	107.0	3	true	
PR_C_6_O_E_K	PR	C	6	O	E	K	178.0	3	true	
PR_C_6_O_E_L	PR	C	6	O	E	L	77.0	6	true	
PR_C_6_O_E_M	PR	C	6	O	E	M	89.0	6	true	
PR_C_6_O_E_N	PR	C	6	O	E	N	170.0	6	true	
PR_C_6_O_E_O	PR	C	6	O	E	O	255.0	6	true	
PR_C_6_O_G_G	PR	C	6	O	G	G	13.0	1	true	
PR_C_6_O_G_H	PR	C	6	O	G	H	128.0	3	true	
PR_C_6_O_G_I	PR	C	6	O	G	I	54.0	3	true	
PR_C_6_O_G_J	PR	C	6	O	G	J	137.0	3	true	
PR_C_6_O_G_K	PR	C	6	O	G	K	319.0	3	true	
PR_C_6_O_G_L	PR	C	6	O	G	L	62.0	6	true	
PR_C_6_O_G_M	PR	C	6	O	G	M	84.0	6	true	
PR_C_6_O_G_N	PR	C	6	O	G	N	282.0	6	true	
PR_C_6_O_G_O	PR	C	6	O	G	O	460.0	6	true	
PR_C_6_U_D_F	PR	C	6	U	D	F	159.0	1	true	
PR_C_6_U_D_H	PR	C	6	U	D	H	30.0	3	true	
PR_C_6_U_D_L	PR	C	6	U	D	L	83.0	6	true	
PR_C_6_U_D_M	PR	C	6	U	D	M	67.0	6	true	
PR_C_6_U_D_N	PR	C	6	U	D	N	300.0	6	true	
PR_C_6_U_D_O	PR	C	6	U	D	O	118.0	6	true	
PR_C_6_U_E_H	PR	C	6	U	E	H	43.0	3	true	
PR_C_6_U_E_J	PR	C	6	U	E	J	27.0	3	true	
PR_C_6_U_E_K	PR	C	6	U	E	K	85.0	3	true	
PR_C_6_U_E_L	PR	C	6	U	E	L	46.0	6	true	
PR_C_6_U_E_M	PR	C	6	U	E	M	23.0	6	true	
PR_C_6_U_E_N	PR	C	6	U	E	N	215.0	6	true	
PR_C_6_U_E_O	PR	C	6	U	E	O	115.0	6	true	
PR_C_6_U_F_H	PR	C	6	U	F	H	28.0	3	true	
PR_C_6_U_F_M	PR	C	6	U	F	M	29.0	6	true	
PR_C_6_U_F_N	PR	C	6	U	F	N	100.0	6	true	
PR_C_6_U_F_O	PR	C	6	U	F	O	40.0	6	true	
PR_C_6_U_G_O	PR	C	6	U	G	O	59.0	6	true	
PR_C_6_U_H_F	PR	C	6	U	H	F	25.0	1	true	
PR_C_6_U_H_M	PR	C	6	U	H	M	26.0	6	true	
PR_C_6_U_H_N	PR	C	6	U	H	N	110.0	6	true	
PR_C_6_U_H_O	PR	C	6	U	H	O	135.0	6	true	
PR_C_6_U_I_J	PR	C	6	U	I	J	23.0	3	true	
PR_C_6_U_I_K	PR	C	6	U	I	K	81.0	3	true	
PR_C_6_U_I_L	PR	C	6	U	I	L	42.0	6	true	
PR_C_6_U_I_M	PR	C	6	U	I	M	29.0	6	true	
PR_C_6_U_I_N	PR	C	6	U	I	N	67.0	6	true	
PR_C_6_U_I_O	PR	C	6	U	I	O	40.0	6	true	
PR_C_6_W_D_F	PR	C	6	W	D	F	33.0	1	true	
PR_C_6_W_D_H	PR	C	6	W	D	H	14.0	3	true	
PR_C_6_W_D_J	PR	C	6	W	D	J	35.0	3	true	
PR_C_6_W_D_K	PR	C	6	W	D	K	40.0	3	true	
PR_C_6_W_D_L	PR	C	6	W	D	L	131.0	6	true	
PR_C_6_W_D_M	PR	C	6	W	D	M	91.0	6	true	
PR_C_6_W_D_N	PR	C	6	W	D	N	410.0	6	true	
PR_C_6_W_D_O	PR	C	6	W	D	O	506.0	6	true	
PR_C_6_W_E_G	PR	C	6	W	E	G	13.0	1	true	
PR_C_6_W_E_I	PR	C	6	W	E	I	18.0	3	true	
PR_C_6_W_E_K	PR	C	6	W	E	K	53.0	3	true	
PR_C_6_W_E_L	PR	C	6	W	E	L	32.0	6	true	
PR_C_6_W_E_N	PR	C	6	W	E	N	121.0	6	true	
PR_C_6_W_E_O	PR	C	6	W	E	O	255.0	6	true	
PR_C_6_W_F_K	PR	C	6	W	F	K	15.0	3	true	
PR_C_6_W_F_L	PR	C	6	W	F	L	22.0	6	true	
PR_C_6_W_F_M	PR	C	6	W	F	M	29.0	6	true	
PR_C_6_W_F_N	PR	C	6	W	F	N	88.0	6	true	
PR_C_6_W_F_O	PR	C	6	W	F	O	225.0	6	true	
PR_C_6_W_G_N	PR	C	6	W	G	N	96.0	6	true	
PR_C_6_W_G_O	PR	C	6	W	G	O	68.0	6	true	
PR_C_6_W_H_M	PR	C	6	W	H	M	32.0	6	true	
PR_C_6_W_H_N	PR	C	6	W	H	N	101.0	6	true	
PR_C_6_W_H_O	PR	C	6	W	H	O	118.0	6	true	
PR_C_6_W_I_H	PR	C	6	W	I	H	10.0	3	true	
PR_C_6_W_I_J	PR	C	6	W	I	J	93.0	3	true	
PR_C_6_W_I_K	PR	C	6	W	I	K	318.0	3	true	
PR_C_6_W_I_L	PR	C	6	W	I	L	39.0	6	true	
PR_C_6_W_I_N	PR	C	6	W	I	N	66.0	6	true	
PR_C_6_W_I_O	PR	C	6	W	I	O	518.0	6	true	
PR_s_1_G_C_L	PR	s	1	G	C	L	24.0	6	true	
PR_s_1_G_C_N	PR	s	1	G	C	N	17.0	6	true	
PR_s_1_G_D_F	PR	s	1	G	D	F	38.0	1	true	
