var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
1129	xNG_E_B,R,N,L,D,M,1	101.65	0.0	D_M_NG_E_0	0	good
1130	xNG_E_B,R,N,L,D,M,2	101.4467	0.0	D_M_NG_E_0	1	good
1131	xNG_E_B,R,N,L,D,M,3	101.24380660000001	0.0	D_M_NG_E_0	2	good
1132	xNG_E_B,R,N,L,D,M,4	101.04131898680001	0.0	D_M_NG_E_0	3	good
1133	xNG_E_B,R,N,L,D,M,5	100.8392363488264	0.0	D_M_NG_E_0	4	good
1144	xNG_E_B,R,N,L,W,M,1	891.1	0.0	W_M_NG_E_0	0	good
1145	xNG_E_B,R,N,L,W,M,2	889.3178	0.0	W_M_NG_E_0	1	good
1146	xNG_E_B,R,N,L,W,M,3	887.5391644	0.0	W_M_NG_E_0	2	good
1147	xNG_E_B,R,N,L,W,M,4	885.7640860712	0.0	W_M_NG_E_0	3	good
1148	xNG_E_B,R,N,L,W,M,5	883.9925578990576	0.0	W_M_NG_E_0	4	good
1159	xNG_E_B,R,N,L,C,M,1	722.95	0.0	C_M_NG_E_0	0	good
1160	xNG_E_B,R,N,L,C,M,2	721.5041	0.0	C_M_NG_E_0	1	good
1161	xNG_E_B,R,N,L,C,M,3	720.0610918	0.0	C_M_NG_E_0	2	good
1162	xNG_E_B,R,N,L,C,M,4	718.6209696164	0.0	C_M_NG_E_0	3	good
1163	xNG_E_B,R,N,L,C,M,5	717.1837276771672	0.0	C_M_NG_E_0	4	good
1164	xNG_E_B,R,N,L,C,L,1	1492.45	0.0	C_L_NG_E_0	0	good
1165	xNG_E_B,R,N,L,C,L,2	1489.4651000000001	0.0	C_L_NG_E_0	1	good
1166	xNG_E_B,R,N,L,C,L,3	1486.4861698000002	0.0	C_L_NG_E_0	2	good
1167	xNG_E_B,R,N,L,C,L,4	1483.5131974604003	0.0	C_L_NG_E_0	3	good
1168	xNG_E_B,R,N,L,C,L,5	1480.5461710654795	0.0	C_L_NG_E_0	4	good
1169	xNG_E_B,R,N,L,I,M,1	106.4	0.0	I_M_NG_E_0	0	good
1170	xNG_E_B,R,N,L,I,M,2	106.1872	0.0	I_M_NG_E_0	1	good
1171	xNG_E_B,R,N,L,I,M,3	105.9748256	0.0	I_M_NG_E_0	2	good
1172	xNG_E_B,R,N,L,I,M,4	105.7628759488	0.0	I_M_NG_E_0	3	good
1173	xNG_E_B,R,N,L,I,M,5	105.5513501969024	0.0	I_M_NG_E_0	4	good
1174	xNG_E_B,R,N,L,I,L,1	107.35	0.0	I_L_NG_E_0	0	good
1175	xNG_E_B,R,N,L,I,L,2	107.1353	0.0	I_L_NG_E_0	1	good
1176	xNG_E_B,R,N,L,I,L,3	106.9210294	0.0	I_L_NG_E_0	2	good
1177	xNG_E_B,R,N,L,I,L,4	106.7071873412	0.0	I_L_NG_E_0	3	good
1178	xNG_E_B,R,N,L,I,L,5	106.4937729665176	0.0	I_L_NG_E_0	4	good
