strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
UNSHWM	U	N	S	H	W	M	0.0	0.0	0.0	226.38	4.62	0.0
UNSHWL	U	N	S	H	W	L	0.0	0.0	0.0	2155.02	43.980000000000004	0.0
UNSHCS	U	N	S	H	C	S	0.0	0.0	473.34	0.0	9.66	0.0
UNSHCP	U	N	S	H	C	P	0.0	0.0	0.0	176.4	3.6	0.0
UNSHCM	U	N	S	H	C	M	0.0	0.0	0.0	317.52	6.48	0.0
UNSHCL	U	N	S	H	C	L	0.0	0.0	0.0	4198.32	85.68	0.0
UNSHAS	U	N	S	H	A	S	0.0	0.0	184.24	0.0	3.7600000000000002	0.0
UNSHAL	U	N	S	H	A	L	0.0	0.0	0.0	126.42	2.58	0.0
UNSHLL	U	N	S	H	L	L	0.0	0.0	0.0	144.06	2.94	0.0
UNSRPL	U	N	S	R	P	L	0.0	0.0	0.0	76.44	1.56	0.0
UNSRDM	U	N	S	R	D	M	0.0	0.0	0.0	57.82	1.18	0.0
UNSRDL	U	N	S	R	D	L	0.0	0.0	0.0	97.02	1.98	0.0
UNSRWS	U	N	S	R	W	S	0.0	939.82	0.0	0.0	19.18	0.0
UNSRWP	U	N	S	R	W	P	163.66	0.0	0.0	0.0	3.34	0.0
UNSRWM	U	N	S	R	W	M	325.36	0.0	0.0	0.0	6.640000000000001	0.0
UNSRWL	U	N	S	R	W	L	2901.78	0.0	0.0	0.0	59.22	0.0
UNSRCS	U	N	S	R	C	S	284.2	0.0	0.0	0.0	5.8	0.0
UNSRCP	U	N	S	R	C	P	254.8	0.0	0.0	0.0	5.2	0.0
UNSRCM	U	N	S	R	C	M	585.06	0.0	0.0	0.0	11.94	0.0
UNSRCL	U	N	S	R	C	L	0.0	0.0	0.0	6667.92	136.08	0.0
UNSRAS	U	N	S	R	A	S	83.3	0.0	0.0	0.0	1.7	0.0
UNSRAL	U	N	S	R	A	L	73.5	0.0	0.0	0.0	1.5	0.0
UNSRLL	U	N	S	R	L	L	187.18	0.0	0.0	0.0	3.8200000000000003	0.0
KRNLPM	K	R	N	L	P	M	0.0	0.0	0.0	1026.06	20.94	0.0
KRNLPL	K	R	N	L	P	L	201.88	0.0	0.0	0.0	4.12	0.0
KRNLDM	K	R	N	L	D	M	156.8	0.0	0.0	0.0	3.2	0.0
KRNLDL	K	R	N	L	D	L	172.48	0.0	0.0	0.0	3.52	0.0
KRNLWS	K	R	N	L	W	S	93.1	0.0	0.0	0.0	1.9000000000000001	0.0
KRNLWP	K	R	N	L	W	P	459.62	0.0	0.0	0.0	9.38	0.0
KRNLWM	K	R	N	L	W	M	0.0	0.0	0.0	2149.14	43.86	0.0
KRNLWL	K	R	N	L	W	L	0.0	0.0	0.0	3682.84	75.16	0.0
KRNLCP	K	R	N	L	C	P	98.98	0.0	0.0	0.0	2.02	0.0
KRNLCM	K	R	N	L	C	M	1059.38	0.0	0.0	0.0	21.62	0.0
KRNLCL	K	R	N	L	C	L	0.0	0.0	2555.84	0.0	52.160000000000004	0.0
KRNLIS	K	R	N	L	I	S	278.32	0.0	0.0	0.0	5.68	0.0
KRNLIP	K	R	N	L	I	P	345.94	0.0	0.0	0.0	7.0600000000000005	0.0
KRNLIM	K	R	N	L	I	M	0.0	0.0	0.0	1926.68	39.32	0.0
KRNLIL	K	R	N	L	I	L	0.0	0.0	3270.26	0.0	66.74	0.0
