var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
7828	xNG_B,R,P,C,D,L,4	204.92	0.0	D_L_NG_0_E	3	good
7829	xNG_B,R,P,C,D,L,5	204.51	0.0	D_L_NG_0_E	4	good
7840	xNG_B,R,P,C,W,M,1	152.0	0.0	W_M_NG_0_E	0	good
7841	xNG_B,R,P,C,W,M,2	151.7	0.0	W_M_NG_0_E	1	good
7842	xNG_B,R,P,C,W,M,3	151.39	0.0	W_M_NG_0_E	2	good
7843	xNG_B,R,P,C,W,M,4	151.09	0.0	W_M_NG_0_E	3	good
7844	xNG_B,R,P,C,W,M,5	150.79	0.0	W_M_NG_0_E	4	good
7860	xNG_B,R,P,C,C,M,1	208.05	0.0	C_M_NG_0_E	0	good
7861	xNG_B,R,P,C,C,M,2	207.63	0.0	C_M_NG_0_E	1	good
7862	xNG_B,R,P,C,C,M,3	207.22	0.0	C_M_NG_0_E	2	good
7863	xNG_B,R,P,C,C,M,4	206.8	0.0	C_M_NG_0_E	3	good
7864	xNG_B,R,P,C,C,M,5	206.39	0.0	C_M_NG_0_E	4	good
7870	xNG_B,R,P,C,I,S,1	57.95	0.0	I_S_NG_0_E	0	good
7871	xNG_B,R,P,C,I,S,2	57.83	0.0	I_S_NG_0_E	1	good
7872	xNG_B,R,P,C,I,S,3	57.72	0.0	I_S_NG_0_E	2	good
7873	xNG_B,R,P,C,I,S,4	57.6	0.0	I_S_NG_0_E	3	good
7874	xNG_B,R,P,C,I,S,5	57.49	0.0	I_S_NG_0_E	4	good
7875	xNG_B,R,P,C,I,L,1	158.65	0.0	I_L_NG_0_E	0	good
7876	xNG_B,R,P,C,I,L,2	158.33	0.0	I_L_NG_0_E	1	good
7877	xNG_B,R,P,C,I,L,3	158.02	0.0	I_L_NG_0_E	2	good
7878	xNG_B,R,P,C,I,L,4	157.7	0.0	I_L_NG_0_E	3	good
7879	xNG_B,R,P,C,I,L,5	157.38	0.0	I_L_NG_0_E	4	good
7880	xNG_B,R,P,C,A,S,1	73.15	0.0	A_S_NG_0_E	0	good
7881	xNG_B,R,P,C,A,S,2	73.0	0.0	A_S_NG_0_E	1	good
7882	xNG_B,R,P,C,A,S,3	72.86	0.0	A_S_NG_0_E	2	good
7883	xNG_B,R,P,C,A,S,4	72.71	0.0	A_S_NG_0_E	3	good
7884	xNG_B,R,P,C,A,S,5	72.57	0.0	A_S_NG_0_E	4	good
7885	xNG_B,R,P,C,A,L,1	81.7	0.0	A_L_NG_0_E	0	good
7886	xNG_B,R,P,C,A,L,2	81.54	0.0	A_L_NG_0_E	1	good
7887	xNG_B,R,P,C,A,L,3	81.37	0.0	A_L_NG_0_E	2	good
7888	xNG_B,R,P,C,A,L,4	81.21	0.0	A_L_NG_0_E	3	good
7889	xNG_B,R,P,C,A,L,5	81.05	0.0	A_L_NG_0_E	4	good
7895	xNG_B,R,P,R,P,M,1	153.9	0.0	P_M_NG_0_E	0	good
7896	xNG_B,R,P,R,P,M,2	153.59	0.0	P_M_NG_0_E	1	good
7897	xNG_B,R,P,R,P,M,3	153.29	0.0	P_M_NG_0_E	2	good
7898	xNG_B,R,P,R,P,M,4	152.98	0.0	P_M_NG_0_E	3	good
7899	xNG_B,R,P,R,P,M,5	152.67	0.0	P_M_NG_0_E	4	good
7935	xNG_B,R,P,R,W,L,1	5013.15	0.0	W_L_NG_0_E	0	good
7936	xNG_B,R,P,R,W,L,2	5003.12	0.0	W_L_NG_0_E	1	good
7937	xNG_B,R,P,R,W,L,3	4993.12	0.0	W_L_NG_0_E	2	good
7938	xNG_B,R,P,R,W,L,4	4983.13	0.0	W_L_NG_0_E	3	good
7939	xNG_B,R,P,R,W,L,5	4973.16	0.0	W_L_NG_0_E	4	good
7955	xNG_B,R,P,R,C,L,1	7208.6	0.0	C_L_NG_0_E	0	good
7956	xNG_B,R,P,R,C,L,2	7194.18	0.0	C_L_NG_0_E	1	good
7957	xNG_B,R,P,R,C,L,3	7179.79	0.0	C_L_NG_0_E	2	good
