var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
179	xNG_P,R,4,U,D,M,5	1811.34	0.0	D_M_NG_0_E	4	good
180	xNG_P,R,4,G,B,Q,1	1589.35	0.0	B_Q_NG_0_E	0	missing yield table
181	xNG_P,R,4,G,B,Q,2	1586.17	0.0	B_Q_NG_0_E	1	missing yield table
182	xNG_P,R,4,G,B,Q,3	1583.0	0.0	B_Q_NG_0_E	2	missing yield table
183	xNG_P,R,4,G,B,Q,4	1579.83	0.0	B_Q_NG_0_E	3	missing yield table
184	xNG_P,R,4,G,B,Q,5	1576.67	0.0	B_Q_NG_0_E	4	missing yield table
185	xNG_P,R,5,L,I,S,1	1616.9	0.0	I_S_NG_0_E	0	good
186	xNG_P,R,5,L,I,S,2	1613.67	0.0	I_S_NG_0_E	1	good
187	xNG_P,R,5,L,I,S,3	1610.44	0.0	I_S_NG_0_E	2	good
188	xNG_P,R,5,L,I,S,4	1607.22	0.0	I_S_NG_0_E	3	good
189	xNG_P,R,5,L,I,S,5	1604.0	0.0	I_S_NG_0_E	4	good
190	xNG_P,R,5,G,F,P,1	689.7	0.0	F_P_NG_0_E	0	missing yield table
191	xNG_P,R,5,G,F,P,2	688.32	0.0	F_P_NG_0_E	1	missing yield table
192	xNG_P,R,5,G,F,P,3	686.94	0.0	F_P_NG_0_E	2	missing yield table
193	xNG_P,R,5,G,F,P,4	685.57	0.0	F_P_NG_0_E	3	missing yield table
194	xNG_P,R,5,G,F,P,5	684.2	0.0	F_P_NG_0_E	4	missing yield table
195	xNG_P,R,6,W,C,J,1	990.85	0.0	C_J_NG_0_E	0	missing yield table
196	xNG_P,R,6,W,C,J,2	988.87	0.0	C_J_NG_0_E	1	missing yield table
197	xNG_P,R,6,W,C,J,3	986.89	0.0	C_J_NG_0_E	2	missing yield table
198	xNG_P,R,6,W,C,J,4	984.92	0.0	C_J_NG_0_E	3	missing yield table
199	xNG_P,R,6,W,C,J,5	982.95	0.0	C_J_NG_0_E	4	missing yield table
200	xNG_P,R,6,W,I,K,1	781.85	0.0	I_K_NG_0_E	0	missing yield table
201	xNG_P,R,6,W,I,K,2	780.29	0.0	I_K_NG_0_E	1	missing yield table
202	xNG_P,R,6,W,I,K,3	778.73	0.0	I_K_NG_0_E	2	missing yield table
203	xNG_P,R,6,W,I,K,4	777.17	0.0	I_K_NG_0_E	3	missing yield table
204	xNG_P,R,6,W,I,K,5	775.61	0.0	I_K_NG_0_E	4	missing yield table
205	xNG_P,R,6,U,I,I,1	1039.3	0.0	I_I_NG_0_E	0	missing yield table
206	xNG_P,R,6,U,I,I,2	1037.22	0.0	I_I_NG_0_E	1	missing yield table
207	xNG_P,R,6,U,I,I,3	1035.15	0.0	I_I_NG_0_E	2	missing yield table
208	xNG_P,R,6,U,I,I,4	1033.08	0.0	I_I_NG_0_E	3	missing yield table
209	xNG_P,R,6,U,I,I,5	1031.01	0.0	I_I_NG_0_E	4	missing yield table
1260	xMS_M,R,2,W,I,O,0,1	60.3	0.0	I_O_MS_0_E	0	missing yield table
1261	xMS_M,R,2,W,I,O,0,2	60.3	0.0	I_O_MS_0_E	1	missing yield table
1262	xMS_M,R,2,W,I,O,0,3	60.3	0.0	I_O_MS_0_E	2	missing yield table
1263	xMS_M,R,2,W,I,O,0,4	60.3	0.0	I_O_MS_0_E	3	missing yield table
1264	xMS_M,R,2,W,I,O,0,5	60.3	0.0	I_O_MS_0_E	4	missing yield table
1285	xMS_M,R,2,O,E,K,0,1	47.8	0.0	E_K_MS_0_E	0	missing yield table
1286	xMS_M,R,2,O,E,K,0,2	47.8	0.0	E_K_MS_0_E	1	missing yield table
1287	xMS_M,R,2,O,E,K,0,3	47.8	0.0	E_K_MS_0_E	2	missing yield table
1288	xMS_M,R,2,O,E,K,0,4	47.8	0.0	E_K_MS_0_E	3	missing yield table
1289	xMS_M,R,2,O,E,K,0,5	47.8	0.0	E_K_MS_0_E	4	missing yield table
1310	xMS_M,R,2,O,I,R,0,1	35.85	0.0	I_R_MS_0_E	0	missing yield table
1311	xMS_M,R,2,O,I,R,0,2	35.85	0.0	I_R_MS_0_E	1	missing yield table
1312	xMS_M,R,2,O,I,R,0,3	35.85	0.0	I_R_MS_0_E	2	missing yield table
1313	xMS_M,R,2,O,I,R,0,4	35.85	0.0	I_R_MS_0_E	3	missing yield table
1314	xMS_M,R,2,O,I,R,0,5	35.85	0.0	I_R_MS_0_E	4	missing yield table
