strata_id	layer1	layer2	layer3	layer4	layer5	layer6	natural_growth_acres	prescribed_burn_acres	group_selection_acres	even_age_acres	mixed_severity_wildfire_acres
CNNHIP	C	N	N	H	I	P	0.0	459.8	0.0	0.0	24.200000000000003
CNNHIM	C	N	N	H	I	M	0.0	0.0	0.0	878.75	46.25
CNNHIL	C	N	N	H	I	L	0.0	0.0	0.0	1005.1	52.900000000000006
CNNHAP	C	N	N	H	A	P	0.0	0.0	817.95	0.0	43.050000000000004
CNNHAM	C	N	N	H	A	M	0.0	861.65	0.0	0.0	45.35
CNNHAL	C	N	N	H	A	L	0.0	947.15	0.0	0.0	49.85
CNNHLP	C	N	N	H	L	P	0.0	300.2	0.0	0.0	15.8
CNNHLM	C	N	N	H	L	M	0.0	370.5	0.0	0.0	19.5
CNNHLL	C	N	N	H	L	L	0.0	687.8	0.0	0.0	36.2
CNNCPS	C	N	N	C	P	S	0.0	0.0	0.0	228.0	12.0
CNNCPM	C	N	N	C	P	M	0.0	0.0	0.0	2914.6	153.4
CNNCPL	C	N	N	C	P	L	0.0	3022.9	0.0	0.0	159.10000000000002
CNNCDS	C	N	N	C	D	S	0.0	0.0	0.0	146.3	7.7
CNNCDM	C	N	N	C	D	M	0.0	0.0	604.2	0.0	31.8
CNNCDL	C	N	N	C	D	L	0.0	1483.9	0.0	0.0	78.10000000000001
CNNCWS	C	N	N	C	W	S	0.0	0.0	0.0	112.1	5.9
CNNCWP	C	N	N	C	W	P	0.0	0.0	711.55	0.0	37.45
CNNCWM	C	N	N	C	W	M	0.0	0.0	0.0	2762.6	145.4
CNNCWL	C	N	N	C	W	L	0.0	0.0	0.0	3734.45	196.55
CNNCCS	C	N	N	C	C	S	0.0	0.0	0.0	67.45	3.5500000000000003
CNNCCP	C	N	N	C	C	P	0.0	375.25	0.0	0.0	19.75
CNNCCM	C	N	N	C	C	M	0.0	0.0	0.0	717.25	37.75
CNNCCL	C	N	N	C	C	L	0.0	0.0	0.0	3592.9	189.10000000000002
CNNCIS	C	N	N	C	I	S	0.0	0.0	0.0	694.45	36.550000000000004
CNNCIP	C	N	N	C	I	P	0.0	0.0	0.0	7345.4	386.6
CNNCIM	C	N	N	C	I	M	0.0	0.0	0.0	13530.85	712.1500000000001
CNNCIL	C	N	N	C	I	L	0.0	0.0	0.0	8026.55	422.45000000000005
CNNCAS	C	N	N	C	A	S	0.0	0.0	0.0	277.4	14.600000000000001
CNNCAP	C	N	N	C	A	P	0.0	0.0	0.0	25718.4	1353.6000000000001
CNNCAM	C	N	N	C	A	M	0.0	0.0	0.0	27110.15	1426.8500000000001
CNNCAL	C	N	N	C	A	L	0.0	5882.421993300182	6494.178006699818	0.0	651.4000000000001
CNNCLP	C	N	N	C	L	P	0.0	0.0	0.0	9100.05	478.95000000000005
CNNCLM	C	N	N	C	L	M	0.0	8958.5	0.0	0.0	471.5
CNNCLL	C	N	N	C	L	L	0.0	2902.25	0.0	0.0	152.75
CNNRWM	C	N	N	R	W	M	0.0	0.0	0.0	97.85	5.15
CNNRWL	C	N	N	R	W	L	0.0	0.0	0.0	144.4	7.6000000000000005
CNNRIS	C	N	N	R	I	S	0.0	0.0	0.0	202.35	10.65
CNNRIP	C	N	N	R	I	P	0.0	0.0	0.0	794.2	41.800000000000004
CNNRIM	C	N	N	R	I	M	0.0	0.0	0.0	1424.05	74.95
CNNRIL	C	N	N	R	I	L	0.0	0.0	0.0	1007.95	53.050000000000004
CNNRAS	C	N	N	R	A	S	0.0	0.0	0.0	195.7	10.3
CNNRAP	C	N	N	R	A	P	0.0	0.0	0.0	1771.75	93.25
CNNRAM	C	N	N	R	A	M	2114.7	0.0	0.0	0.0	111.30000000000001
CNNRAL	C	N	N	R	A	L	0.0	1175.15	0.0	0.0	61.85
CNNRLP	C	N	N	R	L	P	0.0	567.15	0.0	0.0	29.85
CNNRLM	C	N	N	R	L	M	0.0	754.3	0.0	0.0	39.7
CNNRLL	C	N	N	R	L	L	0.0	606.1	0.0	0.0	31.900000000000002
CNOLIP	C	N	O	L	I	P	0.0	0.0	86.45	0.0	4.55
CNOLIM	C	N	O	L	I	M	67.45	0.0	0.0	0.0	3.5500000000000003
CNOLAP	C	N	O	L	A	P	0.0	0.0	0.0	316.35	16.650000000000002
CNOLAM	C	N	O	L	A	M	139.65	0.0	0.0	0.0	7.3500000000000005
CNOLAL	C	N	O	L	A	L	0.0	0.0	92.15	0.0	4.8500000000000005
CNOLLP	C	N	O	L	L	P	0.0	95.95	0.0	0.0	5.050000000000001
CNOLLM	C	N	O	L	L	M	0.0	0.0	0.0	53.2	2.8000000000000003
CNOHWL	C	N	O	H	W	L	0.0	0.0	0.0	52.25	2.75
CNOHIP	C	N	O	H	I	P	0.0	321.1	0.0	0.0	16.900000000000002
CNOHIM	C	N	O	H	I	M	0.0	0.0	0.0	330.6	17.400000000000002
CNOHIL	C	N	O	H	I	L	0.0	0.0	0.0	373.35	19.650000000000002
CNOHAP	C	N	O	H	A	P	0.0	0.0	660.25	0.0	34.75
CNOHAM	C	N	O	H	A	M	0.0	0.0	0.0	425.6	22.400000000000002
CNOHAL	C	N	O	H	A	L	0.0	404.7	0.0	0.0	21.3
CNOHLP	C	N	O	H	L	P	0.0	252.7	0.0	0.0	13.3
CNOHLM	C	N	O	H	L	M	0.0	259.35	0.0	0.0	13.65
CNOHLL	C	N	O	H	L	L	0.0	0.0	0.0	158.65	8.35
CNOCWL	C	N	O	C	W	L	0.0	0.0	0.0	61.75	3.25
CNOCCL	C	N	O	C	C	L	0.0	81.7	0.0	0.0	4.3
CNOCIP	C	N	O	C	I	P	0.0	68.4	0.0	0.0	3.6
CNOCIM	C	N	O	C	I	M	0.0	0.0	0.0	50.35	2.6500000000000004
CNOCIL	C	N	O	C	I	L	0.0	0.0	0.0	122.55	6.45
CNOCAP	C	N	O	C	A	P	0.0	0.0	111.15	0.0	5.8500000000000005
CNOCAM	C	N	O	C	A	M	0.0	0.0	0.0	193.8	10.200000000000001
CNOCAL	C	N	O	C	A	L	0.0	114.0	0.0	0.0	6.0
CNOCLP	C	N	O	C	L	P	0.0	0.0	0.0	54.15	2.85
CNOCLM	C	N	O	C	L	M	0.0	0.0	0.0	57.0	3.0
CNOCLL	C	N	O	C	L	L	0.0	57.0	0.0	0.0	3.0
CNORWM	C	N	O	R	W	M	0.0	0.0	0.0	63.65	3.35
CNORWL	C	N	O	R	W	L	0.0	0.0	0.0	103.55	5.45
CNORIP	C	N	O	R	I	P	0.0	0.0	221.35	0.0	11.65
CNORIM	C	N	O	R	I	M	0.0	0.0	0.0	239.4	12.600000000000001
CNORIL	C	N	O	R	I	L	0.0	0.0	0.0	388.55	20.450000000000003
CNORAP	C	N	O	R	A	P	0.0	0.0	207.1	0.0	10.9
CNORAM	C	N	O	R	A	M	0.0	0.0	0.0	206.15	10.850000000000001
CNORAL	C	N	O	R	A	L	0.0	319.2	0.0	0.0	16.8
CNORLP	C	N	O	R	L	P	0.0	151.05	0.0	0.0	7.95
CNORLM	C	N	O	R	L	M	0.0	148.2	0.0	0.0	7.800000000000001
CNORLL	C	N	O	R	L	L	0.0	228.95	0.0	0.0	12.05
CNPLIP	C	N	P	L	I	P	0.0	164.35	0.0	0.0	8.65
CNPLIM	C	N	P	L	I	M	0.0	0.0	0.0	274.55	14.450000000000001
CNPLAP	C	N	P	L	A	P	0.0	0.0	1147.6	0.0	60.400000000000006
CNPLAM	C	N	P	L	A	M	0.0	0.0	0.0	697.3	36.7
CNPLAL	C	N	P	L	A	L	0.0	176.7	0.0	0.0	9.3
CNPLLP	C	N	P	L	L	P	0.0	222.3	0.0	0.0	11.700000000000001
CNPLLM	C	N	P	L	L	M	0.0	0.0	0.0	226.1	11.9
CNPLLL	C	N	P	L	L	L	0.0	52.25	0.0	0.0	2.75
CNPHIP	C	N	P	H	I	P	0.0	524.4	0.0	0.0	27.6
CNPHIM	C	N	P	H	I	M	0.0	0.0	0.0	340.1	17.900000000000002
CNPHIL	C	N	P	H	I	L	0.0	0.0	0.0	128.25	6.75
CNPHAP	C	N	P	H	A	P	0.0	0.0	836.95	0.0	44.050000000000004
CNPHAM	C	N	P	H	A	M	0.0	0.0	0.0	520.6	27.400000000000002
CNPHAL	C	N	P	H	A	L	0.0	110.2	0.0	0.0	5.800000000000001
CNPHLP	C	N	P	H	L	P	0.0	548.15	0.0	0.0	28.85
CNPHLM	C	N	P	H	L	M	0.0	0.0	0.0	328.7	17.3
CNPHLL	C	N	P	H	L	L	0.0	97.85	0.0	0.0	5.15
CNPCWP	C	N	P	C	W	P	0.0	0.0	422.75	0.0	22.25
CNPCWM	C	N	P	C	W	M	0.0	0.0	0.0	241.3	12.700000000000001
CNPCWL	C	N	P	C	W	L	0.0	0.0	935.75	0.0	49.25
CNPCCP	C	N	P	C	C	P	0.0	108.3	0.0	0.0	5.7
CNPCCM	C	N	P	C	C	M	0.0	0.0	0.0	209.0	11.0
CNPCCL	C	N	P	C	C	L	0.0	0.0	0.0	677.35	35.65
CNPCIP	C	N	P	C	I	P	0.0	0.0	0.0	624.15	32.85
CNPCIM	C	N	P	C	I	M	0.0	0.0	0.0	520.6	27.400000000000002
CNPCIL	C	N	P	C	I	L	0.0	0.0	0.0	788.5	41.5
CNPCAP	C	N	P	C	A	P	0.0	0.0	0.0	1102.95	58.050000000000004
CNPCAM	C	N	P	C	A	M	0.0	0.0	0.0	942.4	49.6
CNPCAL	C	N	P	C	A	L	0.0	473.1	0.0	0.0	24.900000000000002
CNPCLP	C	N	P	C	L	P	0.0	0.0	0.0	1085.85	57.150000000000006
CNPCLM	C	N	P	C	L	M	0.0	0.0	0.0	713.45	37.550000000000004
CNPCLL	C	N	P	C	L	L	0.0	478.8	0.0	0.0	25.200000000000003
CNPRIP	C	N	P	R	I	P	0.0	57.884824102903956	48.51517589709605	0.0	5.6000000000000005
CNPRIM	C	N	P	R	I	M	0.0	0.0	0.0	147.25	7.75
CNPRIL	C	N	P	R	I	L	0.0	0.0	0.0	93.1	4.9
CNPRAP	C	N	P	R	A	P	0.0	0.0	768.55	0.0	40.45
CNPRAM	C	N	P	R	A	M	0.0	0.0	0.0	302.1	15.9
CNPRLP	C	N	P	R	L	P	0.0	149.15	0.0	0.0	7.8500000000000005
CNPRLM	C	N	P	R	L	M	0.0	0.0	0.0	91.2	4.800000000000001
CNPRLL	C	N	P	R	L	L	0.0	81.7	0.0	0.0	4.3
CNSLWM	C	N	S	L	W	M	0.0	0.0	0.0	63.65	3.35
CNSLIP	C	N	S	L	I	P	0.0	418.0	0.0	0.0	22.0
CNSLIM	C	N	S	L	I	M	0.0	0.0	0.0	524.4	27.6
CNSLIL	C	N	S	L	I	L	0.0	0.0	0.0	180.5	9.5
CNSLAP	C	N	S	L	A	P	0.0	0.0	0.0	1663.45	87.55000000000001
CNSLAM	C	N	S	L	A	M	0.0	746.7	0.0	0.0	39.300000000000004
CNSLAL	C	N	S	L	A	L	0.0	228.0	0.0	0.0	12.0
CNSLLP	C	N	S	L	L	P	0.0	671.65	0.0	0.0	35.35
CNSLLM	C	N	S	L	L	M	0.0	0.0	0.0	298.3	15.700000000000001
CNSLLL	C	N	S	L	L	L	0.0	135.85	0.0	0.0	7.15
CNSHPM	C	N	S	H	P	M	0.0	0.0	0.0	120.65	6.3500000000000005
CNSHWP	C	N	S	H	W	P	0.0	0.0	276.45	0.0	14.55
CNSHWM	C	N	S	H	W	M	0.0	0.0	0.0	289.75	15.25
CNSHWL	C	N	S	H	W	L	0.0	0.0	0.0	1010.8	53.2
CNSHCL	C	N	S	H	C	L	0.0	0.0	0.0	272.65	14.350000000000001
CNSHIS	C	N	S	H	I	S	0.0	0.0	0.0	130.15	6.8500000000000005
CNSHIP	C	N	S	H	I	P	0.0	2107.1	0.0	0.0	110.9
CNSHIM	C	N	S	H	I	M	0.0	0.0	0.0	2191.65	115.35000000000001
CNSHIL	C	N	S	H	I	L	0.0	0.0	0.0	3580.55	188.45000000000002
CNSHAS	C	N	S	H	A	S	0.0	0.0	0.0	93.1	4.9
CNSHAP	C	N	S	H	A	P	0.0	0.0	0.0	4815.55	253.45000000000002
CNSHAM	C	N	S	H	A	M	0.0	0.0	0.0	3602.4	189.60000000000002
CNSHAL	C	N	S	H	A	L	0.0	3385.8	0.0	0.0	178.20000000000002
CNSHLP	C	N	S	H	L	P	0.0	2076.230369252212	0.0	675.9196307477881	144.85
CNSHLM	C	N	S	H	L	M	0.0	2276.2	0.0	0.0	119.80000000000001
CNSHLL	C	N	S	H	L	L	0.0	2758.8	0.0	0.0	145.20000000000002
CNSCWP	C	N	S	C	W	P	0.0	0.0	57.95	0.0	3.0500000000000003
CNSCWM	C	N	S	C	W	M	0.0	0.0	0.0	103.55	5.45
CNSCWL	C	N	S	C	W	L	0.0	0.0	0.0	786.6	41.400000000000006
CNSCCL	C	N	S	C	C	L	0.0	562.4	0.0	0.0	29.6
CNSCIP	C	N	S	C	I	P	0.0	0.0	330.6	0.0	17.400000000000002
CNSCIM	C	N	S	C	I	M	0.0	0.0	0.0	387.6	20.400000000000002
CNSCIL	C	N	S	C	I	L	0.0	0.0	0.0	792.3	41.7
CNSCAP	C	N	S	C	A	P	0.0	0.0	0.0	576.65	30.35
CNSCAM	C	N	S	C	A	M	0.0	0.0	0.0	454.1	23.900000000000002
CNSCAL	C	N	S	C	A	L	0.0	605.15	0.0	0.0	31.85
CNSCLP	C	N	S	C	L	P	0.0	0.0	449.35	0.0	23.650000000000002
CNSCLM	C	N	S	C	L	M	0.0	501.6	0.0	0.0	26.400000000000002
CNSCLL	C	N	S	C	L	L	0.0	845.5	0.0	0.0	44.5
CNSRPS	C	N	S	R	P	S	0.0	0.0	0.0	58.9	3.1
CNSRPM	C	N	S	R	P	M	0.0	0.0	0.0	386.65	20.35
CNSRPL	C	N	S	R	P	L	0.0	102.6	0.0	0.0	5.4
CNSRDM	C	N	S	R	D	M	0.0	0.0	124.45	0.0	6.550000000000001
CNSRDL	C	N	S	R	D	L	0.0	0.0	92.15	0.0	4.8500000000000005
CNSRWP	C	N	S	R	W	P	0.0	0.0	356.25	0.0	18.75
CNSRWM	C	N	S	R	W	M	0.0	0.0	0.0	907.25	47.75
CNSRWL	C	N	S	R	W	L	0.0	0.0	1102.95	0.0	58.050000000000004
CNSRCM	C	N	S	R	C	M	0.0	0.0	0.0	247.95	13.05
CNSRCL	C	N	S	R	C	L	0.0	283.1	0.0	0.0	14.9
CNSRIS	C	N	S	R	I	S	0.0	0.0	0.0	276.45	14.55
CNSRIP	C	N	S	R	I	P	0.0	0.0	2594.45	0.0	136.55
CNSRIM	C	N	S	R	I	M	0.0	0.0	0.0	3538.75	186.25
CNSRIL	C	N	S	R	I	L	0.0	0.0	0.0	5761.75	303.25
CNSRAS	C	N	S	R	A	S	0.0	0.0	0.0	377.15	19.85
CNSRAP	C	N	S	R	A	P	0.0	0.0	0.0	3496.0	184.0
CNSRAM	C	N	S	R	A	M	3133.1	0.0	0.0	0.0	164.9
CNSRAL	C	N	S	R	A	L	0.0	3899.75	0.0	0.0	205.25
CNSRLS	C	N	S	R	L	S	0.0	0.0	0.0	61.75	3.25
CNSRLP	C	N	S	R	L	P	0.0	2258.15	0.0	0.0	118.85000000000001
CNSRLM	C	N	S	R	L	M	0.0	0.0	0.0	2334.15	122.85000000000001
CNSRLL	C	N	S	R	L	L	0.0	2353.15	0.0	0.0	123.85000000000001
