fly_id	fly_description	fly_type	fly_multiplier	lowerbound	lowerbound_perunit_penalty	upperbound	upperbound_perunit_penalty	parameter_index	static_identifiers	dynamic_identifiers	original_dynamic_identifiers	fly_value	
106	set constraint 106 - layer4 C - silviculture method PB_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_E;7 1	NoIdentifier	NoIdentifier	8774.199999999997	
107	set constraint 107 - layer4 C - silviculture method PB_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_E;7 2	NoIdentifier	NoIdentifier	8756.651600000001	
108	set constraint 108 - layer4 C - silviculture method PB_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_E;7 3	NoIdentifier	NoIdentifier	8739.1382968	
109	set constraint 109 - layer4 C - silviculture method PB_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_E;7 4	NoIdentifier	NoIdentifier	8721.6600202064	
110	set constraint 110 - layer4 C - silviculture method PB_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_E;7 5	NoIdentifier	NoIdentifier	8704.216700165985	
111	set constraint 111 - layer4 C - silviculture method GS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_E;7 1	NoIdentifier	NoIdentifier	9576.0	
112	set constraint 112 - layer4 C - silviculture method GS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_E;7 2	NoIdentifier	NoIdentifier	9556.848	
113	set constraint 113 - layer4 C - silviculture method GS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_E;7 3	NoIdentifier	NoIdentifier	9537.734304	
114	set constraint 114 - layer4 C - silviculture method GS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_E;7 4	NoIdentifier	NoIdentifier	9518.658835392003	
115	set constraint 115 - layer4 C - silviculture method GS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_E;7 5	NoIdentifier	NoIdentifier	9499.621517721214	
116	set constraint 116 - layer4 C - silviculture method EA_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_E;7 1	NoIdentifier	NoIdentifier	259.35	
117	set constraint 117 - layer4 C - silviculture method EA_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_E;7 2	NoIdentifier	NoIdentifier	0.0	
118	set constraint 118 - layer4 C - silviculture method EA_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_E;7 3	NoIdentifier	NoIdentifier	0.0	
119	set constraint 119 - layer4 C - silviculture method EA_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_E;7 4	NoIdentifier	NoIdentifier	0.0	
120	set constraint 120 - layer4 C - silviculture method EA_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_E;7 5	NoIdentifier	NoIdentifier	0.0	
121	set constraint 121 - layer4 C - silviculture method MS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 MS_E;7 1	NoIdentifier	NoIdentifier	1205.4999999999993	
122	set constraint 122 - layer4 C - silviculture method MS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 MS_E;7 2	NoIdentifier	NoIdentifier	1205.4999999999993	
123	set constraint 123 - layer4 C - silviculture method MS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 MS_E;7 3	NoIdentifier	NoIdentifier	1205.4999999999993	
124	set constraint 124 - layer4 C - silviculture method MS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 MS_E;7 4	NoIdentifier	NoIdentifier	1205.4999999999993	
125	set constraint 125 - layer4 C - silviculture method MS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 MS_E;7 5	NoIdentifier	NoIdentifier	1205.4999999999993	
126	set constraint 126 - layer4 C - silviculture method BS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 BS_E;7 1	NoIdentifier	NoIdentifier	0.0	
127	set constraint 127 - layer4 C - silviculture method BS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 BS_E;7 2	NoIdentifier	NoIdentifier	0.0	
128	set constraint 128 - layer4 C - silviculture method BS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 BS_E;7 3	NoIdentifier	NoIdentifier	0.0	
129	set constraint 129 - layer4 C - silviculture method BS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 BS_E;7 4	NoIdentifier	NoIdentifier	0.0	
130	set constraint 130 - layer4 C - silviculture method BS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 BS_E;7 5	NoIdentifier	NoIdentifier	0.0	
131	set constraint 131 - layer4 C - silviculture method NG_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 NG_R;7 1	NoIdentifier	NoIdentifier	0.0	
132	set constraint 132 - layer4 C - silviculture method NG_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 NG_R;7 2	NoIdentifier	NoIdentifier	304.6403000000001	
133	set constraint 133 - layer4 C - silviculture method NG_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 NG_R;7 3	NoIdentifier	NoIdentifier	349.84001940000013	
134	set constraint 134 - layer4 C - silviculture method NG_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 NG_R;7 4	NoIdentifier	NoIdentifier	394.9493393612001	
135	set constraint 135 - layer4 C - silviculture method NG_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 NG_R;7 5	NoIdentifier	NoIdentifier	439.9684406824779	
136	set constraint 136 - layer4 C - silviculture method PB_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_R;7 1	NoIdentifier	NoIdentifier	0.0	
137	set constraint 137 - layer4 C - silviculture method PB_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_R;7 2	NoIdentifier	NoIdentifier	0.0	
138	set constraint 138 - layer4 C - silviculture method PB_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_R;7 3	NoIdentifier	NoIdentifier	0.0	
139	set constraint 139 - layer4 C - silviculture method PB_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_R;7 4	NoIdentifier	NoIdentifier	0.0	
140	set constraint 140 - layer4 C - silviculture method PB_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 PB_R;7 5	NoIdentifier	NoIdentifier	0.0	
141	set constraint 141 - layer4 C - silviculture method GS_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_R;7 1	NoIdentifier	NoIdentifier	0.0	
142	set constraint 142 - layer4 C - silviculture method GS_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_R;7 2	NoIdentifier	NoIdentifier	0.0	
143	set constraint 143 - layer4 C - silviculture method GS_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_R;7 3	NoIdentifier	NoIdentifier	0.0	
144	set constraint 144 - layer4 C - silviculture method GS_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_R;7 4	NoIdentifier	NoIdentifier	0.0	
145	set constraint 145 - layer4 C - silviculture method GS_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 GS_R;7 5	NoIdentifier	NoIdentifier	0.0	
146	set constraint 146 - layer4 C - silviculture method EA_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_R;7 1	NoIdentifier	NoIdentifier	0.0	
147	set constraint 147 - layer4 C - silviculture method EA_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_R;7 2	NoIdentifier	NoIdentifier	0.0	
148	set constraint 148 - layer4 C - silviculture method EA_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_R;7 3	NoIdentifier	NoIdentifier	0.0	
149	set constraint 149 - layer4 C - silviculture method EA_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_R;7 4	NoIdentifier	NoIdentifier	0.0	
150	set constraint 150 - layer4 C - silviculture method EA_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 C;4 P D W C I A L N;5 S P M L N;6 EA_R;7 5	NoIdentifier	NoIdentifier	0.0	
151	set constraint 151 - layer4 R - silviculture method NG_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_E;7 1	NoIdentifier	NoIdentifier	3135.95	
152	set constraint 152 - layer4 R - silviculture method NG_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_E;7 2	NoIdentifier	NoIdentifier	3129.6781	
153	set constraint 153 - layer4 R - silviculture method NG_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_E;7 3	NoIdentifier	NoIdentifier	3123.4187438	
154	set constraint 154 - layer4 R - silviculture method NG_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_E;7 4	NoIdentifier	NoIdentifier	3117.1719063124	
155	set constraint 155 - layer4 R - silviculture method NG_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_E;7 5	NoIdentifier	NoIdentifier	3110.937562499775	
156	set constraint 156 - layer4 R - silviculture method PB_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_E;7 1	NoIdentifier	NoIdentifier	22983.35	
157	set constraint 157 - layer4 R - silviculture method PB_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_E;7 2	NoIdentifier	NoIdentifier	22937.383299999994	
158	set constraint 158 - layer4 R - silviculture method PB_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_E;7 3	NoIdentifier	NoIdentifier	22891.508533399996	
159	set constraint 159 - layer4 R - silviculture method PB_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_E;7 4	NoIdentifier	NoIdentifier	22845.725516333197	
160	set constraint 160 - layer4 R - silviculture method PB_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_E;7 5	NoIdentifier	NoIdentifier	22800.034065300537	
161	set constraint 161 - layer4 R - silviculture method GS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_E;7 1	NoIdentifier	NoIdentifier	11449.4	
162	set constraint 162 - layer4 R - silviculture method GS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_E;7 2	NoIdentifier	NoIdentifier	11426.501200000002	
163	set constraint 163 - layer4 R - silviculture method GS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_E;7 3	NoIdentifier	NoIdentifier	11403.6481976	
164	set constraint 164 - layer4 R - silviculture method GS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_E;7 4	NoIdentifier	NoIdentifier	11380.8409012048	
165	set constraint 165 - layer4 R - silviculture method GS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_E;7 5	NoIdentifier	NoIdentifier	11358.07921940239	
166	set constraint 166 - layer4 R - silviculture method EA_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_E;7 1	NoIdentifier	NoIdentifier	234.64999999999998	
167	set constraint 167 - layer4 R - silviculture method EA_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_E;7 2	NoIdentifier	NoIdentifier	0.0	
168	set constraint 168 - layer4 R - silviculture method EA_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_E;7 3	NoIdentifier	NoIdentifier	0.0	
169	set constraint 169 - layer4 R - silviculture method EA_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_E;7 4	NoIdentifier	NoIdentifier	0.0	
170	set constraint 170 - layer4 R - silviculture method EA_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_E;7 5	NoIdentifier	NoIdentifier	0.0	
171	set constraint 171 - layer4 R - silviculture method MS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 MS_E;7 1	NoIdentifier	NoIdentifier	1989.6500000000005	
172	set constraint 172 - layer4 R - silviculture method MS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 MS_E;7 2	NoIdentifier	NoIdentifier	1989.6500000000005	
173	set constraint 173 - layer4 R - silviculture method MS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 MS_E;7 3	NoIdentifier	NoIdentifier	1989.6500000000005	
174	set constraint 174 - layer4 R - silviculture method MS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 MS_E;7 4	NoIdentifier	NoIdentifier	1989.6500000000005	
175	set constraint 175 - layer4 R - silviculture method MS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 MS_E;7 5	NoIdentifier	NoIdentifier	1989.6500000000005	
176	set constraint 176 - layer4 R - silviculture method BS_E - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 BS_E;7 1	NoIdentifier	NoIdentifier	0.0	
177	set constraint 177 - layer4 R - silviculture method BS_E - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 BS_E;7 2	NoIdentifier	NoIdentifier	0.0	
178	set constraint 178 - layer4 R - silviculture method BS_E - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 BS_E;7 3	NoIdentifier	NoIdentifier	0.0	
179	set constraint 179 - layer4 R - silviculture method BS_E - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 BS_E;7 4	NoIdentifier	NoIdentifier	0.0	
180	set constraint 180 - layer4 R - silviculture method BS_E - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 BS_E;7 5	NoIdentifier	NoIdentifier	0.0	
181	set constraint 181 - layer4 R - silviculture method NG_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_R;7 1	NoIdentifier	NoIdentifier	0.0	
182	set constraint 182 - layer4 R - silviculture method NG_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_R;7 2	NoIdentifier	NoIdentifier	309.78739999999993	
183	set constraint 183 - layer4 R - silviculture method NG_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_R;7 3	NoIdentifier	NoIdentifier	384.77452519999986	
184	set constraint 184 - layer4 R - silviculture method NG_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_R;7 4	NoIdentifier	NoIdentifier	459.61167614960004	
185	set constraint 185 - layer4 R - silviculture method NG_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 NG_R;7 5	NoIdentifier	NoIdentifier	534.299152797301	
186	set constraint 186 - layer4 R - silviculture method PB_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_R;7 1	NoIdentifier	NoIdentifier	0.0	
187	set constraint 187 - layer4 R - silviculture method PB_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_R;7 2	NoIdentifier	NoIdentifier	0.0	
188	set constraint 188 - layer4 R - silviculture method PB_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_R;7 3	NoIdentifier	NoIdentifier	0.0	
189	set constraint 189 - layer4 R - silviculture method PB_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_R;7 4	NoIdentifier	NoIdentifier	0.0	
190	set constraint 190 - layer4 R - silviculture method PB_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 PB_R;7 5	NoIdentifier	NoIdentifier	0.0	
191	set constraint 191 - layer4 R - silviculture method GS_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_R;7 1	NoIdentifier	NoIdentifier	0.0	
192	set constraint 192 - layer4 R - silviculture method GS_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_R;7 2	NoIdentifier	NoIdentifier	0.0	
193	set constraint 193 - layer4 R - silviculture method GS_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_R;7 3	NoIdentifier	NoIdentifier	0.0	
194	set constraint 194 - layer4 R - silviculture method GS_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_R;7 4	NoIdentifier	NoIdentifier	0.0	
195	set constraint 195 - layer4 R - silviculture method GS_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 GS_R;7 5	NoIdentifier	NoIdentifier	0.0	
196	set constraint 196 - layer4 R - silviculture method EA_R - time period 1	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_R;7 1	NoIdentifier	NoIdentifier	0.0	
197	set constraint 197 - layer4 R - silviculture method EA_R - time period 2	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_R;7 2	NoIdentifier	NoIdentifier	0.0	
198	set constraint 198 - layer4 R - silviculture method EA_R - time period 3	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_R;7 3	NoIdentifier	NoIdentifier	0.0	
199	set constraint 199 - layer4 R - silviculture method EA_R - time period 4	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_R;7 4	NoIdentifier	NoIdentifier	0.0	
200	set constraint 200 - layer4 R - silviculture method EA_R - time period 5	null	1.0	null	null	null	null	NoParameter	0 B U S K R C;1 R N;2 N O P S;3 R;4 P D W C I A L N;5 S P M L N;6 EA_R;7 5	NoIdentifier	NoIdentifier	0.0	
